,y_preds,y_uncertainty,response,noise_std_test,sq_error,cummulative_sq_error
1227,-0.27706394,0.52064466,-0.41253582,1.2375762514978996,0.0183526302707344,0.2635624142462688
900,0.39512494,0.5209221,0.90839607,5.759326858310461,0.2634472528914769,0.2635620225409804
244,-0.07969509,0.52142364,-0.43260148,11.078370384697983,0.1245429201028321,0.2630907713462748
681,0.5824557,0.5216327,-0.107109524,3.552859599888833,0.47550019815017014,0.2638083707611528
587,-0.31041938,0.5216645,-0.61357623,5.572249545691274,0.09190407570192245,0.263229568420886
1210,-0.77924573,0.5218892,-1.1300797,3.5721584940264237,0.12308447450596094,0.26275928287083594
85,0.27193645,0.5220045,-0.06866999,3.335583154325704,0.11601274696947361,0.26226849178086487
571,0.31592134,0.52201694,-0.3359892,7.150608022231515,0.42498735216309164,0.2628108879821389
1235,-0.7538065,0.5220269,-0.9886977,1.4750663120326082,0.05517387583743998,0.2621210640215253
492,0.31191215,0.5229772,-0.15741959,6.3518192193748,0.2202722821714276,0.2619824918961938
201,0.044299357,0.52315533,0.18744808,7.0327109690731024,0.020491556896530722,0.2611854921107164
392,0.42768088,0.52325535,-0.34697092,8.597889837959514,0.60008541124324,0.2623002944762839
314,-0.17402846,0.5237083,0.033252392,1.3622922919925544,0.0429653516058459,0.261581163516053
210,-0.40216738,0.5238711,-0.777216,8.164938755586572,0.1406614673639044,0.26118600111032697
895,0.4610565,0.5240757,0.40954912,2.4615421116544534,0.002653010194464399,0.2603438741040864
683,-0.3186643,0.5245828,-1.2058791,4.95153478360887,0.78715010133904,0.26205428393277125
1217,-0.022878978,0.5247954,-0.6766145,5.091120789851982,0.42737013272461244,0.26258928667967046
1423,-0.057752274,0.5252153,-0.12145181,2.789182892600395,0.004057630886615296,0.2617553135964671
1159,-0.029412307,0.5254933,-0.6432854,6.851872633281476,0.3768401743093867,0.26212536138010994
418,0.46995708,0.52568865,0.3733259,3.0639437211224663,0.009337584948192408,0.26131514414795637
1498,0.34918198,0.52667034,1.416781,6.860104888660931,1.1397676675049606,0.2641217017305666
469,0.08588558,0.5271315,0.6820396,12.086994322898732,0.3553996155621603,0.2644123957236608
1296,-0.31084707,0.52747154,-0.34409857,3.237509959960597,0.0011056622522499992,0.2635765013316881
336,-0.21111432,0.52761686,0.66442,11.718012733576652,0.7665603454978623,0.2651682223575304
714,-0.14304522,0.5276321,-0.34639457,1.5766005005395378,0.04135095814542251,0.26446217420544177
343,0.3046023,0.52794,0.0048987963,7.0629344085951935,0.0898221901300559,0.26391299186558204
888,-0.16922629,0.52800864,0.05679458,3.755648680048976,0.051085433675556895,0.26324582083677317
667,-0.3953313,0.5281514,-0.62017405,3.144644447382981,0.05055426222756251,0.2625811597161194
1255,-0.006576184,0.5282714,-0.6094809,8.567718946673715,0.3634940965750406,0.2628955302359291
897,-0.3184614,0.5292904,-0.75311184,14.6538658652834,0.18892100499219358,0.26266579568548276
1157,-0.74066764,0.52929157,-1.0524468,0.9702253271754142,0.09720624461030564,0.26215353701342337
644,0.5619914,0.52960414,0.73504144,6.069631487760924,0.029946316344001606,0.26143684806073997
577,0.44808444,0.5296196,-0.101930276,5.703136346114546,0.3025161878165606,0.2615632460292194
692,-0.14887042,0.52966046,-0.30689672,2.855080118566905,0.02497231149169,0.2608375069662209
1464,-0.16235417,0.52980196,-0.59660435,1.9426641185599205,0.18857321883003245,0.26061651525938234
977,-0.14631572,0.5299168,-0.58849794,2.430239631394498,0.19552511568412836,0.2604180658704334
740,-0.3006418,0.5302784,0.29790348,5.979672744511008,0.35825645221027835,0.2607154469839284
1037,0.6031166,0.53075784,0.9792926,3.082586108532096,0.14150838297599996,0.2603542134566317
736,0.15154806,0.53093284,-0.06467608,2.538059905268997,0.04675287871873961,0.25970889220364707
590,-0.4831484,0.53098536,-0.7451333,3.9310312185251015,0.06863608782801,0.25913337170853973
351,0.2890262,0.53109246,0.10057027,1.2397458787599267,0.0355156375521649,0.25846184698134345
1232,-0.50306344,0.53111315,-0.7732895,1.0422855337559522,0.07302212350312356,0.25790663822841464
1378,0.4460996,0.5311253,0.38384607,5.457789135567435,0.0038755019974609003,0.25714833632921774
41,0.46510527,0.5312486,0.32263654,9.222886714790922,0.020297339027812895,0.25644342264677306
1444,0.4849582,0.5320924,0.20631327,1.0263565610599632,0.07764299701470491,0.2559128575855503
1049,0.23255166,0.5323426,0.1907445,9.03289386944558,0.0017478386272655984,0.2551608900738394
77,-0.33479413,0.53260916,-0.7858207,2.009181902668013,0.20342496684596492,0.2550082767309843
975,-0.62212247,0.53386563,-0.91968685,5.0595132159955,0.08854456024478438,0.2545186775648484
1249,-0.24659967,0.53397816,-1.3958465,6.829197752984463,1.320768276265049,0.25764550923259094
171,-0.4867256,0.534177,-1.2247618,7.516624140131557,0.54469743251044,0.25848484234159047
968,-0.22677657,0.53443325,-0.356605,5.044991724763904,0.0168554212362649,0.25778038338793063
796,-0.4663624,0.5345048,-1.004399,6.579076275085019,0.2894833829395601,0.2578725432703482
1052,-0.42848206,0.5347494,-0.43749627,2.928471100697381,8.12559819241004e-05,0.25712532214777306
486,0.34499738,0.5348164,0.3645451,0.7910927269806673,0.0003821133571983996,0.2563832897524246
1156,-0.059532374,0.5348246,-0.2932106,7.554971853409715,0.05460551330650707,0.25580179760128363
1242,-0.35553452,0.53502625,-0.3789423,6.1374469081061545,0.0005479241645283995,0.25506830945922393
1315,-0.29634124,0.5356022,-0.21082507,2.8465854883179413,0.0073130153314689,0.25435840890298395
1459,-0.17966253,0.5361476,-0.39371088,4.660716814506305,0.0458166961377225,0.25376257543794034
126,-0.30523515,0.53711593,-0.5265313,4.326985114213096,0.04897198600482251,0.2531791264651964
934,-0.42470118,0.53730476,-0.4123428,3.7000102867160503,0.00015272955622440006,0.2524603014739777
472,-0.26451766,0.5377655,-0.14608341,3.1891135720242225,0.014026671573062498,0.25178485209748785
1373,0.35595533,0.53777003,0.26481372,1.851289481022494,0.008306793073392106,0.25109706097030116
429,0.54686946,0.5379933,1.5680746,11.327555120725794,1.04285993796242,0.2533273789336592
1138,0.24685255,0.5381447,0.019581504,2.811831823478756,0.051652128349934115,0.25276087542078357
808,0.2755187,0.53848207,0.4975437,6.499566985547157,0.04929510062499999,0.25219094327849845
375,-0.31434482,0.53859496,-0.45208165,3.978309639334144,0.018971434338448893,0.25153949213620785
219,0.15888873,0.53888905,0.0033564367,3.200661025185007,0.024190294259157228,0.2509062074624556
576,-0.20042935,0.53890604,-1.337885,8.040661130487159,1.2938053557169222,0.25380314954094024
530,-0.25851226,0.53949255,-0.24315587,8.063364978858928,0.00023581871383209993,0.2531007469624718
307,0.5483512,0.5399396,3.0298169,13.896222307384305,6.157672020276491,0.2694117173307426
446,0.1358709,0.540762,-0.13049486,4.37514230480978,0.0709507181003776,0.26886499281495646
898,-0.31108698,0.5409113,-0.47021714,3.2912221084466973,0.02532240782162559,0.2681959197792605
285,-0.08547337,0.5414387,-0.31493846,4.308855027966375,0.05265422752870809,0.26760539459501237
1473,-0.030803196,0.54147774,-0.16266032,4.205431393824378,0.017386301149551375,0.2669217358697516
885,-0.060450364,0.54206866,0.87391126,8.069291009699525,0.8730316444039173,0.26857326150608446
416,0.30558765,0.5420891,0.8272154,5.5983081722769805,0.27209550957006257,0.2685828328323453
1298,-0.15153618,0.5424602,-0.85660124,12.21755107969248,0.4971167388328036,0.2692021659109373
1367,-0.448487,0.5427065,-0.30474785,4.922992904318878,0.02066094324272251,0.26853043287669887
1063,-0.021541346,0.5429284,-0.07281421,3.5995116005223395,0.002628906582762496,0.26781371717240254
1189,-0.03332538,0.5429472,-0.5249082,6.47215460038284,0.24165366891915244,0.2677433944620443
1018,-0.2524095,0.54300946,0.061214104,3.488816465103548,0.09835976498594881,0.2672892828548698
1352,-0.05556514,0.54329896,-1.1888824,11.515144406104088,1.2844080118139078,0.27000885164887795
816,0.4777073,0.5434529,0.8591438,8.79023074379451,0.14549380353225,0.26967681152056694
883,-0.19879133,0.5437255,-0.11281413,6.523915137785937,0.007392078919839998,0.2689792457423735
1328,-0.49114522,0.5440278,0.99129814,12.813545534990157,2.1976383156080894,0.2740950522937414
1330,-0.17836523,0.5440713,-0.18530834,9.25526878648676,4.820677647209965e-05,0.2733700606389338
187,0.15927312,0.5440892,0.27381665,7.324313565879542,0.0131202202648609,0.272683385598369
700,-0.13152629,0.5442701,-0.136869,4.759445105234082,2.8544550144100004e-05,0.27196587285876844
190,-0.1278184,0.54431105,-0.54269767,4.34854360847491,0.17212480867573293,0.2717038228215426
939,0.6829247,0.54499334,0.39560157,5.076929675997088,0.08255458103299693,0.2712086677383265
1416,0.034323417,0.54511505,-0.53744644,3.814884913357017,0.3269207693738004,0.27135413014468546
53,0.3492257,0.54523784,0.04421667,1.8465847003880291,0.09303050838154088,0.2708897457130106
200,0.18508083,0.54528105,-0.59231377,4.433630864032738,0.6043423641091599,0.27175585641014344
195,-0.31926283,0.5453417,-0.2826387,5.851831187386196,0.0013413268982568982,0.2710553006342059
812,-0.2810988,0.5462548,-0.18378471,3.145421282666235,0.009470032112528098,0.27037936970779336
1250,0.6769414,0.5463062,0.965349,0.9291710428820632,0.08317894373776,0.2698968943831283
955,-0.12454594,0.546462,-0.24644901,0.6800011352056807,0.0148603584754249,0.2692412734681985
1417,0.4375126,0.5469311,0.6069351,4.194667428340978,0.028703983506249992,0.26862451118624475
245,-0.0008119177,0.5472197,-0.6121823,7.940706711826071,0.37377374435364813,0.26889343505623814
1492,0.08575338,0.5476843,0.5899622,3.887809997871938,0.2542265341657924,0.26885601949274207
933,-0.014358172,0.54779035,-0.7524638,7.600686846064025,0.5447999180852744,0.269558166817405
1011,0.3847746,0.547832,-0.27725187,12.76391328989954,0.43827904698066095,0.26998639240157574
509,-0.50490814,0.5478865,0.41598198,10.24788742023483,0.8480386131136143,0.27144981574515054
43,-0.06953089,0.5480743,-0.64341,6.180957061685788,0.32933723289439215,0.271595996091487
1294,0.007157311,0.5483068,-0.8227932,6.595538413047144,0.6888178507091612,0.27264693275299245
685,0.3141173,0.5484224,0.5531673,3.992646317161845,0.05714490250000002,0.2721054703654221
433,0.26965496,0.5485043,0.62762916,4.699581468435139,0.12814552786564,0.2717446685045204
781,-0.30755708,0.548828,-1.0651786,4.423487555914559,0.5739903675671105,0.27250028275217686
970,0.54820234,0.54917055,0.6355239,0.8504645263160094,0.007625054840833603,0.2718397460242184
1455,-0.30198446,0.5493568,-0.15914552,1.8473631291991952,0.020402962780323598,0.27121428138928333
1088,-0.5771853,0.5496774,-1.2954125,7.488407182879475,0.5158503108198401,0.2718213186831557
1493,-0.15015653,0.5505176,-0.6242156,5.805038646617785,0.22473200184926487,0.2717047609682203
1404,-0.03025784,0.5508014,0.22868247,1.3023829245383722,0.06705008414289611,0.27119944077852814
1140,-0.27158663,0.5511628,-0.45453626,2.91672497886417,0.03347056711713691,0.27061390168084
1482,0.53272456,0.5512666,0.59869486,5.021480696635446,0.0043520804820900046,0.2699596957319487
1384,-0.6453553,0.5522238,-0.6265133,4.478957449514451,0.0003550209639999968,0.26929889996045864
879,0.5290856,0.55259216,0.28878316,1.2846966004482974,0.05774526266995363,0.2687816539035136
333,-0.24079925,0.5528069,-0.48338526,7.111525334215072,0.05884797224772009,0.26826962053362147
217,-0.0010823179,0.5530095,-0.15217634,2.7223233793066037,0.02282940351435529,0.26767244239002225
292,0.058974773,0.5537092,-0.83733517,7.863953375377426,0.8033715139206632,0.26897268285490245
651,-0.18611324,0.5537273,-0.32402974,6.471392359452178,0.01902096097225,0.26836747287455703
508,0.25922644,0.5539215,0.1289503,11.9326901549465,0.016971872653299604,0.26776023712523034
543,0.31542522,0.55448127,0.16859838,2.346494604185533,0.021558120944385605,0.2671669790139512
1043,-0.21295714,0.55469674,-0.8675058,7.448200907132643,0.42843394830779563,0.2675546399978307
138,0.11196957,0.5548301,0.14600971,0.806271425094768,0.0011587311312195989,0.2669158008878388
820,0.009510003,0.5552691,0.078399554,1.8174699164254065,0.0047457702369816,0.2662885998575736
257,-0.1584053,0.5557085,0.0022785023,9.367756816833271,0.02581928432158549,0.26571468740999366
699,-0.0075756405,0.5557572,0.109998345,2.953521362092859,0.01382364206635421,0.26511494682584213
1130,0.01607617,0.55610067,-0.04999101,2.0587825699164277,0.0043648722731524005,0.26449558797892364
117,0.6312434,0.55614436,0.2623038,11.29233035896694,0.13611642844816002,0.2641913719610782
564,0.11642324,0.55645543,0.13248006,7.11562969679979,0.0002578214685124004,0.263567415576935
1407,0.15529689,0.5566974,0.17681526,4.729404230124304,0.00046304024745690036,0.2629468863898372
1057,-0.58742446,0.55673313,-0.7729374,2.7524890511018643,0.03441505090744359,0.26240916442399626
116,0.44050533,0.55687815,1.0819448,5.934484206134593,0.41144459367388103,0.26275901284946546
30,-0.49054226,0.5569718,-0.50753826,5.208540058987685,0.0002888640160000004,0.2621443286601599
370,0.042744786,0.55731434,-0.5327377,7.990597059168229,0.33118009169274015,0.2623056271719183
837,-0.07887434,0.5574039,0.4445211,2.208000525626265,0.27394278661279364,0.26233275341770124
87,0.015847761,0.55763227,0.74686575,10.293551524986958,0.5343873002416042,0.26296543841031494
1356,-0.04347054,0.55820346,-0.32135504,5.450204289072032,0.07721979534024999,0.2625344740412429
1266,0.646138,0.5583742,0.83526665,9.4251899409536,0.035769646250822504,0.2620095554583947
394,0.16280276,0.55850077,0.58044803,6.375503225807462,0.1744275715533729,0.2618072875971822
1053,-0.34660617,0.55885386,-0.45348415,6.272304506734163,0.011422902608880396,0.2612303650511262
938,-0.18281376,0.55932033,0.07096933,6.617469107233988,0.06440585676994809,0.2607778949171465
36,0.13008124,0.55951387,-0.34183484,9.90483873322574,0.22270478656256637,0.26069057127413137
1295,0.111651026,0.55954295,1.9292325,16.075311312048612,3.303602414628012,0.26765375627036453
1223,-0.045467608,0.55972874,0.32024375,2.953683637387379,0.13374479737020414,0.26734802805369745
618,0.2542254,0.5597613,0.23062615,7.128985850864215,0.0005569246005624995,0.2667403034444648
636,0.40753922,0.5598138,0.18073653,1.1459962809922546,0.05143946019123609,0.266250983346162
115,-0.16749188,0.5600646,-0.19760336,6.721569566050036,0.0009067012277903997,0.2656492956316079
567,-0.35774142,0.5601822,0.27590048,9.839362820288777,0.40150205743560996,0.26595665482120967
1254,0.28375205,0.5603812,1.1541806,5.47898595699828,0.7576458606551024,0.26706656273505597
1125,0.17232203,0.56043553,-0.02534496,2.9188192161766606,0.03907223893566009,0.26655306200577805
1269,0.70431495,0.5608116,1.099769,6.838772647629419,0.1563839056614025,0.2663054908679255
901,-0.05616906,0.56093067,-0.42668605,4.1904705640043565,0.1372828398786601,0.2660162024127926
722,0.0010985695,0.5609944,-0.16638179,5.157258870292042,0.028049670818249245,0.2654838388074357
305,0.035190128,0.5610363,-0.37493196,7.634466077420799,0.16820012706547974,0.26526668766515454
1246,-0.35855258,0.5611891,-0.75324017,8.698631212829557,0.1557782937000081,0.2650228382353881
964,0.02792554,0.56134987,0.21763161,2.7257059959854133,0.0359883929948449,0.26451387280152017
451,-0.10531933,0.5616402,-0.5820778,12.717366300829118,0.2272986387167409,0.2644313556527734
1038,-0.07799071,0.56172156,-0.12820262,8.743180296898212,0.0025212359058480985,0.26385190848519174
1163,0.3757889,0.56174207,0.58567035,5.9255201497298735,0.044050223054102514,0.263366695051569
769,-0.32839257,0.56331813,-0.28322843,3.600863712792991,0.002039799541939602,0.26279108514956545
340,0.45149696,0.5633327,-0.39529604,8.406180075147912,0.7170583848490001,0.26378947481923454
756,-0.14041567,0.5634543,-0.9643773,7.98599765505625,0.678912767712257,0.2646998329176841
887,-0.16857415,0.563589,-0.5403845,4.978326565528818,0.13824293636712254,0.2644231219843131
856,0.16764364,0.56359565,-0.3196674,6.8895026452897685,0.23747204970588162,0.264364276848334
1339,-0.504762,0.5636802,0.13196497,8.406237295359642,0.4054212343253809,0.26467159048118155
1195,0.4078011,0.563875,0.17050314,6.42886098663776,0.056310321820161616,0.2642186312014837
630,0.1242742,0.56431955,-0.85235876,6.803213848709337,0.9538119385583615,0.26571449520876544
878,-0.11686412,0.56452113,-0.0632772,1.0914685228128314,0.0028715579950863994,0.26514557110224235
501,0.14596578,0.56522214,0.042531848,0.8442864449438461,0.010698578288980623,0.26459600956268886
2,-0.07179476,0.5654279,0.6307872,9.43815582696318,0.4936214105174415,0.26508959878888444
439,-0.015212953,0.5656783,-0.041632265,1.8840315130650465,0.000697980046553344,0.26452101466255684
1394,0.12080092,0.56591,-0.018933035,2.8888410008286267,0.019525578179942032,0.26399527338255124
1114,-0.044841226,0.5660054,0.8000843,7.91634027999701,0.7138991444863766,0.2649586649694973
669,0.08092595,0.56646836,-0.13291419,6.266660649725668,0.04572760547521959,0.2644902225346805
575,0.17620134,0.5665568,-0.4198622,7.53388709020644,0.3552917437173317,0.26468382918965416
945,-0.29373103,0.56656003,-0.65203416,11.317024736923802,0.1283811329677969,0.26439382345301193
1248,0.70386684,0.566695,0.28574312,5.002417730104222,0.17482744522663837,0.2642036612911725
278,0.12665984,0.56698346,-0.5548667,6.308994259670388,0.4644784247243716,0.26462797223064966
578,-0.21203333,0.56718594,0.41168508,11.900409582930514,0.38902465497292804,0.2648909673315847
848,-0.64590627,0.56741214,-0.93824196,4.845894489202719,0.08546015564777612,0.2645124213153741
1322,-0.32568684,0.5678739,-1.5800222,14.334529678374384,1.5733571953463297,0.2672678839975446
1376,-0.070865095,0.5680111,0.98683244,5.671670232811377,1.1187240755450762,0.26905665750919905
639,-0.46623072,0.56829727,-0.6989372,19.9401785175467,0.05415230583399042,0.26860612427717556
573,-0.36763114,0.5685943,-0.68425465,2.036450065703244,0.10025044708472006,0.26825391574748425
39,-0.09283077,0.56860656,-0.39430553,5.857729630683307,0.0908870309170576,0.26788362997539567
1335,0.123079576,0.56874007,-0.24142912,2.6195403865131834,0.13286658945962043,0.26760234447432113
679,0.4574615,0.5689242,0.24788012,5.699499144397183,0.043924354842704405,0.26713731746885
302,-0.11596192,0.56905234,-0.30699196,2.5435606062028797,0.036492476182401604,0.26665880120062085
942,-0.017279074,0.5698391,0.2027822,4.822491570747552,0.04842696431450308,0.26620697545137423
1041,0.30837366,0.5698497,2.0105853,13.062459790786528,2.897524467351489,0.27164358183959764
609,0.1807408,0.5701217,-0.3288725,4.975640272486232,0.25970571553689004,0.27161896768227245
166,0.28520378,0.5703175,-0.23901075,4.542925710373788,0.274800873463121,0.2716255148135087
628,0.496354,0.57063895,0.23308122,4.091399806388353,0.0693125566889284,0.27121008779477246
122,-0.11394461,0.571057,0.10321713,2.9061678144397463,0.047159221319827596,0.27075096716675
1451,0.07027476,0.57111865,-0.07626045,0.7892443937526978,0.0214725677697441,0.270241195388842
92,0.061976828,0.5711357,-1.0744555,6.686484172163123,1.2914784361234994,0.2723253530229943
264,-0.047418606,0.57129973,-0.5132109,11.337096484120377,0.21696246114978243,0.2722125976423972
602,-0.42330155,0.5716537,-0.21424158,7.2603657178384,0.04370607105640092,0.2717481534826695
560,-0.18906337,0.5718112,-0.7135602,4.240316101705141,0.2750969246800488,0.2717549461220151
1160,0.54894465,0.57243764,0.9515824,11.900842478404282,0.16211715772506252,0.2715330072791063
1392,0.13776052,0.5726289,2.0042162,21.87838335312341,3.4836568054042627,0.2780221462652177
211,-0.20924678,0.57278246,1.9091278,13.033839235293916,4.487510861190177,0.2865090186743406
809,-0.77573335,0.57318574,-0.93083864,6.240920092125281,0.02405765098598412,0.28598094751198977
390,0.00947047,0.57326424,0.88027316,9.464228213570504,0.7582973249112361,0.2869293739726308
607,0.3636671,0.57338166,0.8169433,3.913366589125119,0.20545931348644,0.2867661073183499
568,-0.16331995,0.57386655,-0.61929107,4.416842887028695,0.20790966227405447,0.2866083944282613
1161,0.2898964,0.5740857,1.5842917,8.117355070346484,1.6754591926620903,0.28938055171016513
346,-0.18434173,0.5743322,-0.4173271,1.834000031447635,0.0542821826340369,0.2889122282657904
803,0.6752488,0.57443094,0.9453119,7.325497229324869,0.07293407798161,0.2884828482453447
1303,-0.4017294,0.57446575,-0.6777556,6.833097567748395,0.07619046308644,0.28806163319542627
782,-0.17275584,0.5745601,-1.3001152,18.646033336486504,1.2709391265796097,0.2900079252615336
12,0.29098895,0.5749678,0.8208641,10.915450219109244,0.28076767458752244,0.2899896638965651
749,-0.3536017,0.5749708,-0.9033077,4.525572557269899,0.30217668643600004,0.2900137014163668
855,-0.5096308,0.5757298,-2.312308,6.776227686557943,3.249645087399839,0.29583974745176733
763,0.009822749,0.57625055,-0.22377175,5.098637500910411,0.05456638996306099,0.2953657329969762
969,-0.335712,0.5766449,0.017153887,3.098863369376315,0.12451433420829676,0.2950307302542533
465,-0.19150549,0.5769379,0.43246812,7.290004095649832,0.38934306597643203,0.2952152945120266
76,-0.26884574,0.5770484,-0.08180665,2.0588886329458327,0.034983621188028106,0.29470702952506567
1484,0.32132432,0.5773839,-0.10645683,6.307074001648788,0.1829967122953225,0.29448927062208374
810,-0.14676726,0.57742774,0.05789245,5.916779390229807,0.0418855968972841,0.2939978237860433
71,-0.5783013,0.5776205,-0.89086086,10.11223273217322,0.09769347854739358,0.293616650300143
873,-0.07996197,0.57789505,0.13831873,6.8932965615256645,0.04764646399249,0.29313996389257
1039,-0.4698117,0.57856333,-0.8745264,5.302925565886899,0.16379398839609002,0.29288977825331186
620,-0.08659119,0.578605,0.38097695,4.611344216585991,0.21861996554305957,0.29274640023649673
42,0.057085656,0.5791217,1.0161357,3.7661526537861176,0.9197769868964019,0.29395455165587997
1475,0.025431555,0.5797994,0.46681705,4.769914595238371,0.19482115519639503,0.2937639105088425
354,0.028221726,0.58013153,-0.160724,4.079398798147367,0.03570048737366708,0.29326858723986904
984,0.16353485,0.58083856,0.41831818,12.552416083233918,0.06491454524588888,0.2928311273893059
1306,-0.1686813,0.5813883,-0.41724566,7.941351197511906,0.06178424106220961,0.2923893551401145
1083,0.2509786,0.5819578,-0.13157985,7.639587858957702,0.1463509676664025,0.2921106559273784
272,-0.27697796,0.5820345,-0.15763043,6.90953748299389,0.014243832917100909,0.29158138578831116
49,0.24689525,0.58220124,-0.07855494,3.037332714401685,0.10591782617103612,0.2912284132415103
857,-0.33381343,0.5824301,-0.7772363,3.607247206630971,0.19662384163903687,0.2910488979253765
267,0.49970785,0.5824416,0.48487645,6.838379959312846,0.00021997042595999983,0.29049808556268825
357,-0.8088231,0.582558,-0.78977406,6.249604473040543,0.00036286592492159854,0.2899496257902161
989,-0.2356666,0.582647,0.36400777,13.341919906835724,0.3596093500348969,0.29008105923218724
236,0.019111607,0.5828824,0.78503114,11.9604165807865,0.5866327310309379,0.2906395369568553
476,0.13875198,0.58297867,0.2292894,6.302466164749124,0.008197024420256402,0.2901086299784031
739,0.1597825,0.58307797,-0.7873074,8.226009466132,0.8969792786820099,0.2912472240660271
1024,-0.039600573,0.5836687,-0.004710782,2.416888340468459,0.0012172975160236812,0.29070409686274995
562,-0.32021526,0.5838694,-0.9177911,10.65550793377413,0.3570968845517056,0.29082819553132744
599,-0.14526519,0.58431005,-0.37507483,4.143294948043094,0.05281247063692962,0.2903841363430916
1174,0.1030589,0.58432233,-0.7139886,8.475112676283365,0.6675666172562499,0.2910865245757046
175,-0.28744358,0.58460367,-0.21196295,1.9230246852184436,0.005697325505196894,0.29055606138040624
693,-0.11586572,0.5846226,-0.4631675,4.170097266563523,0.1206185263911684,0.29024077838413676
159,-0.4810747,0.58491623,-0.7125174,3.039099240983766,0.05356572338328997,0.2898024912452463
192,-0.23713908,0.585061,-0.4672282,8.166680134915294,0.05294100314237439,0.2893646696406199
625,-0.095426224,0.5850777,-0.82959265,3.310235233126191,0.5390003410656136,0.2898252520602232
167,0.7292904,0.5852495,1.5265504,6.420155733993357,0.6356235076000001,0.2904620812601123
81,0.16813755,0.5854299,-1.0025637,9.849093319627473,1.3705414167515626,0.29244752121505985
1134,-0.43807498,0.58612317,-1.0678515,8.762817329731512,0.39661846514331034,0.29263866056171717
239,0.2087954,0.5864319,1.5223833,6.744865779297722,1.7255131710264098,0.2952629728519456
742,0.3383805,0.5864757,0.035731673,11.712673517044784,0.0915963124844759,0.29489063892074363
1094,0.11050279,0.58673006,-0.66200376,8.7098299691581,0.5967663697929025,0.2954415070427731
524,-0.034447677,0.5868348,-1.8429782,7.873005270541875,3.2707826526226533,0.3008610719709696
552,0.56426686,0.5868624,1.3410679,10.161691767234382,0.6034198557450817,0.3014111788505589
104,-0.16135338,0.58701855,-0.34112477,4.078081541738204,0.03231775266253211,0.3009228060262612
1488,0.4593601,0.58709407,1.2941997,9.63194353435067,0.69695715772816,0.301640259561953
747,-0.46353775,0.5872891,0.25742117,10.701761719138313,0.5197817643275663,0.30203472882916027
1419,0.34034362,0.58783305,0.01973947,7.550391807192238,0.10278702099722252,0.3016750759269366
1158,-0.179173,0.588044,-0.8056754,5.171503461536456,0.39250525720576,0.30183873391122273
253,-0.001070613,0.58810955,-0.9247264,17.19117811863412,0.8531400128585893,0.30283028297407777
1113,0.24748206,0.5881219,0.31768852,6.357800011423334,0.004928947025731596,0.30229545113215966
1108,0.14940694,0.58923733,-0.1019927,4.287849664596055,0.06320177899212959,0.3018669678487546
795,-0.32637617,0.58923846,-0.030300813,4.56792980049401,0.08766061702267747,0.30148377223010325
86,-0.3723205,0.589294,-2.4790268,15.406307645609148,4.438211434459691,0.30887078591265615
824,-0.15908241,0.5893145,0.21838921,2.959022376198549,0.1424848239054244,0.3085741977450853
7,0.30253658,0.5894,-0.075675026,4.970131738648951,0.14304401891309926,0.30827966006033086
1288,0.694655,0.590458,0.5017059,2.707309322470094,0.03722935519080999,0.3077982207976852
459,0.38167128,0.5912702,-0.0030634976,8.743717019944569,0.14802084909492147,0.30751492758544624
381,-0.27873847,0.5918629,-0.4129032,7.400772764792196,0.0180001747759729,0.30700251209374807
1095,-0.33364582,0.5924792,-0.26617724,3.514499116147402,0.0045520092872164,0.30646814724780014
1429,-0.2164934,0.5925401,-0.5438854,4.356707790994879,0.10718552166399997,0.3061166787723437
684,-0.23287243,0.5927688,-0.75253266,7.825206308916015,0.27004675464365285,0.3060531753847932
1357,0.541759,0.5933421,-1.3865732,13.71962592593951,3.7184650735568394,0.3120503843446738
928,-0.4348434,0.5934281,-0.7684735,8.74775425467057,0.11130904362601003,0.3116982065539393
818,0.39715573,0.5935022,0.2051346,5.575384913804156,0.036872114366476895,0.3112168999126303
1209,-0.17496508,0.5944097,0.7873395,7.619748695939212,0.9260301046889763,0.31229174817272876
1211,0.11076995,0.59530795,0.25793135,6.348298745100622,0.02165647764996,0.3117845312957257
106,-0.030667843,0.59535867,0.4323145,5.1327513188863545,0.2143526499297696,0.3116147893421265
849,0.030089509,0.59733534,0.09783207,5.793662407531393,0.0045890545708387204,0.3110808315425242
38,0.2774258,0.59759504,0.057523638,2.6526248295940493,0.04835696085227425,0.3106247137114647
544,0.3622763,0.5976158,0.7611849,9.84011395655828,0.15912807115396005,0.3103621545389214
800,0.09904472,0.59785026,1.679318,14.646040970893216,2.4972636394819587,0.31414572112186784
960,-0.4954283,0.5978625,-0.24154365,6.972998690642992,0.06445741550562249,0.31371448052494855
184,0.33695725,0.59819824,0.25026712,9.181769010498108,0.007515178639416896,0.31318655069411144
1280,-0.38706008,0.5983698,-1.0218201,6.223126622892121,0.4029202829904005,0.3133409977376507
729,0.3700342,0.59838647,0.2351942,11.297542513416838,0.018181825599999996,0.31283385139377157
172,0.41508868,0.59845287,1.225643,4.81265911600306,0.6569983056706625,0.31342418493455526
557,0.3317708,0.59982926,-0.3166472,9.749149185213104,0.4204459027239999,0.31360744130063306
1290,0.08764879,0.60007596,-0.9837344,8.407898834480761,1.147861939814576,0.3150335173664689
170,-0.2003212,0.6002417,-0.26970178,2.54946415599498,0.0048136648811364,0.3145041319526714
