,y_preds,y_uncertainty,response,noise_std_test,sq_error,distance_from_mean,cummulative_sq_error
1062,0.014015123,0.63821983,-0.083790384,3.420403822718906,0.00956591719952705,0.006791859068273332,0.06951330733201397
696,0.0074680895,0.43234476,-0.012730842,3.453180933046375,0.0004079968337416922,0.013338892568273333,0.06923124484018428
54,-0.30450797,0.48519358,-0.25636333,3.45761794013644,0.0023179063607296014,0.3253149520682733,0.06895923939921088
821,0.2610005,0.93113554,0.82731754,3.460003955705131,0.3207149897943615,0.2401935179317267,0.06997849344939368
466,-0.51952076,0.71488404,-0.87212205,3.4601441082457938,0.12432766970966407,0.5403277420682734,0.07019764335366896
1480,-0.23832306,0.53691554,-0.3259749,3.4668245713118644,0.007682845055385601,0.25913004206827334,0.0699465799066879
1018,-0.45998055,0.51332074,0.061214104,3.488816465103548,0.2716438673581797,0.4807875320682733,0.07075336905649386
281,0.48285592,0.59834945,0.19742323,3.497166275203221,0.08147182052063609,0.46204893793172663,0.07079607205037491
1095,-0.18878224,0.63508976,-0.26617724,3.514499116147402,0.005989986024999999,0.20958922206827332,0.07053890504233772
482,0.30442953,0.43873128,0.4070414,3.548077236126409,0.010529195864896899,0.2836225479317267,0.07030171251594466
717,0.022250764,0.51377946,0.5077611,3.549078510789804,0.23572028636283288,0.0014437819317266662,0.07095296674368833
681,0.5158702,0.5939155,-0.107109524,3.552859599888833,0.38810373651511604,0.4950632179317266,0.0721966952525959
1210,-0.7502787,0.4377296,-1.1300797,3.5721584940264237,0.14424879960100004,0.7710856820682733,0.07247814878520685
1494,0.16939083,0.6897984,-0.22324194,3.5861466599959,0.15416049207787288,0.14858384793172666,0.0727959789147503
584,-0.4058137,0.4774429,-0.076951034,3.58928727661904,0.10815065308862758,0.4266206820682733,0.0729330125355793
255,-0.29099205,0.4711172,-0.09142723,3.592197994420377,0.0398261173816324,0.3117990320682733,0.07280518668556406
1063,0.17010649,0.65760964,-0.07281421,3.5995116005223395,0.059010466488489996,0.14929950793172667,0.07275213006942147
483,0.18616417,0.558882,0.20811057,3.600798885482977,0.0004816444729600002,0.16535718793172666,0.07247523165717448
769,-0.30802673,0.5958906,-0.28322843,3.600863712792991,0.0006149556828900025,0.3288337120682734,0.07220095579467722
799,-0.09528053,0.4682933,-0.6747752,3.6057360586312015,0.3358140725584089,0.11608751206827334,0.07320328703712488
857,-0.69910467,0.6959497,-0.7772363,3.607247206630971,0.006104551606456901,0.7199116520682733,0.07294912516049355
40,-0.4016245,0.5214873,-0.51888955,3.61013520031692,0.013751091951502509,0.4224314820682733,0.07272573635593131
766,-0.1344094,0.5875048,-0.60953575,3.6165963199367055,0.22574504846432253,0.15521638206827335,0.07330099692776737
750,-0.411403,0.62864715,-0.80165124,3.6182697680513822,0.15229368882309757,0.4322099820682733,0.07359684970640157
830,0.032043505,0.866551,0.5475911,3.619760177507392,0.26578932271028405,0.011236522931726667,0.07431398579969963
843,-0.20099722,0.4895327,-0.11805177,3.6215092916750216,0.006879947675702501,0.22180420206827334,0.07406330164310485
724,-0.42359954,0.62889826,-0.74540013,3.623386296903647,0.10355561972434814,0.44440652206827336,0.07417253245081315
966,0.3528158,1.0030476,0.1693841,3.623471142920864,0.033647188564890004,0.33200881793172665,0.07402299243647394
404,0.455609,0.49713185,0.581433,3.628814692458888,0.015831678975999998,0.4348020179317267,0.07380905378404573
1396,0.35440978,0.5856373,0.14858668,3.6318737938102847,0.04236314849361,0.33360279793172665,0.0736938673177804
246,-0.46066964,0.6452145,-0.5575271,3.674615184598903,0.009381367557651612,0.48147662206827335,0.07345915016537116
341,0.2504326,0.5740423,0.208175,3.679921251920085,0.0017857047577600005,0.22962561793172667,0.07319851945479804
687,0.1427683,0.6291652,0.019607758,3.6825696362810993,0.01516851910573376,0.12196131793172665,0.07298826583034491
1443,0.1216052,0.6416905,-0.26916984,3.6977044058932496,0.15270513188700158,0.10079821793172666,0.07327605235040505
934,-0.42825168,0.5194836,-0.4123428,3.7000102867160503,0.00025309246285440043,0.4490586620682734,0.07301337983282392
532,0.56431866,0.45364594,0.6296419,3.704508622098592,0.004267125684097601,0.5435116779317266,0.07276697748820483
1000,-0.44964367,0.7273986,-0.47581095,3.7075411934625975,0.0006847265425984008,0.4704506520682733,0.07250954087768481
214,-0.34827098,0.5155741,-0.1475785,3.709172168001629,0.0402774715285504,0.36907796206827337,0.07239483600455622
1471,-0.26981673,0.48567533,-0.43648303,3.710094382888684,0.027777655555689996,0.2906237120682733,0.07223661905260989
865,0.11130327,0.5054435,0.26919293,3.7186172244149502,0.024929144734915597,0.09049628793172666,0.07206945483240602
277,-0.7361314,0.84304124,-0.42255157,3.7437802531319786,0.0983323097828289,0.7569383820682734,0.07216192967378075
888,0.011775136,0.53054965,0.05679458,3.755648680048976,0.002026750338069136,0.009031846068273333,0.07191584132523439
1344,-0.24874559,0.4767415,-0.7313065,3.756012124324042,0.2328650318600281,0.2695525720682733,0.07247860073269871
402,0.084035754,0.6466539,0.22313644,3.763407942530602,0.019349000845670587,0.06322877193172667,0.07229348017560105
42,0.14201221,0.8121142,1.0161357,3.7661526537861176,0.7640918757697801,0.12120522793172667,0.07469555793808084
682,-0.35084873,0.7652063,1.2243469,3.779201251531901,2.481241272771097,0.3716557120682733,0.08302270574027121
1416,-0.22569272,0.5639363,-0.53744644,3.814884913357017,0.09719038193383837,0.24649970206827335,0.0830715597961111
199,0.08913112,0.42170292,0.03452859,3.8589467157854473,0.0029814362824008996,0.06832413793172666,0.08279633600396775
3,0.12129502,1.2802583,-0.18286195,3.8598643193025737,0.09251146239958088,0.10048803793172667,0.08282960698477465
331,-0.17948103,0.8015108,-0.89969957,3.876315982161613,0.5187147453597315,0.20028801206827335,0.0843172695730851
202,-0.07425419,0.6080756,-0.2853613,3.881063363514185,0.044566211892552096,0.09506117206827333,0.0841820618938996
1492,0.1491816,0.59554416,0.5899622,3.887809997871938,0.19428753733635998,0.12837461793172666,0.08455530079370455
1452,0.3931219,0.64142025,0.13893136,3.9001494178224254,0.06461283062549161,0.37231491793172666,0.0844879275836768
35,0.10367589,0.52193,0.22077306,3.901977275233632,0.013711747222008897,0.08286890793172667,0.08424962394609543
1152,0.30421686,0.64967823,0.19015716,3.912860480335079,0.013009615164089997,0.2834098779317267,0.08401056351394105
607,0.49823892,0.63835496,0.8169433,3.913366589125119,0.10157248183118445,0.47743193793172667,0.08406929902670775
420,0.09521666,0.5109487,-0.10503957,3.9168241135638215,0.04010255765381289,0.07440967793172666,0.08392274322213143
1321,-0.4913913,0.47570845,-0.09372246,3.928752934926597,0.15814050630694557,0.5121982820682733,0.08416931386360922
590,-0.4122706,0.45105362,-0.7451333,3.9310312185251015,0.11079757705129001,0.4330775820682733,0.08425748692052208
811,-0.23650587,0.5615801,-0.09960625,3.9328032068867422,0.0187415059561444,0.25731285206827337,0.08404126256090366
414,-0.07564269,0.5483717,-0.21591167,3.945365673622291,0.019675386750240397,0.09644967206827333,0.08382953270626332
1175,0.17181472,0.59472144,-0.17597046,3.945472361551348,0.12095453142763242,0.15100773793172667,0.0839512540135465
297,0.58193374,0.56915647,1.0556775,3.963545114385997,0.22443315013893766,0.5611267579317266,0.08441034517735498
375,-0.52334905,0.99335366,-0.45208165,3.978309639334144,0.005079042302759997,0.5441560320682733,0.084151937024669
685,0.5471852,0.5699884,0.5531673,3.992646317161845,3.578552040999988e-05,0.5263782179317267,0.08387883263666816
1457,0.0850499,0.7391772,-0.09844589,4.0106213174822685,0.033670704947724096,0.06424291793172666,0.08371634678654212
242,0.32842612,0.60244745,0.30203226,4.034604773256719,0.0006966358456995996,0.3076191379317267,0.08344854126737812
1231,0.07403258,0.536551,0.74304146,4.039676097299333,0.44757288151885444,0.05322559793172667,0.08461935908169155
104,-0.34575158,0.67602915,-0.34112477,4.078081541738204,2.1407370776099825e-05,0.3665585620682733,0.08434821180056683
354,-0.0124730095,0.5980015,-0.160724,4.079398798147367,0.021978356184231093,0.03327999156827333,0.08414894708613764
783,0.23428921,0.6673615,0.31313857,4.079894497154079,0.006217221572409601,0.21348222793172666,0.0839007568774952
628,0.3984615,0.6515509,0.23308122,4.091399806388353,0.027350637012878407,0.37765451793172666,0.08372123268744878
561,0.18456693,0.54013216,0.09620849,4.092246560196299,0.007807213919233599,0.16375994793172666,0.0834809984508405
241,0.24538445,0.5300081,0.4170799,4.099983817058735,0.0294793275507025,0.22457746793172667,0.08331064617670758
1164,0.17854299,0.42351943,0.083095245,4.107853637786417,0.009110272025585028,0.15773600793172668,0.0830773116667984
1237,0.25184646,1.0797764,-0.020648148,4.120518998989194,0.07425331138907365,0.23103947793172666,0.08304965022392152
599,-0.28781873,0.42779154,-0.37507483,4.143294948043094,0.0076136269872100005,0.3086257120682734,0.0828139126513068
180,0.6308775,0.5245241,0.69956774,4.159910883915903,0.0047183490712576015,0.6100705179317266,0.08257062429124434
693,-0.19900414,0.4077487,-0.4631675,4.170097266563523,0.06978228076648961,0.21981112206827333,0.08253090893868299
872,0.2767988,0.5027165,-0.47590172,4.170289578715288,0.5665580728082704,0.25599181793172665,0.08402944504973434
423,0.5520691,0.5964735,0.53227735,4.181308609866642,0.0003917133680624999,0.5312621179317266,0.08377130390256869
1212,0.69195676,0.7548112,0.6777778,4.183834823149686,0.00020104290668159893,0.6711497779317266,0.08351416463796596
715,-0.33241844,0.52376425,-0.32987878,4.185506652159791,6.449872915599996e-06,0.35322542206827334,0.08325800600371734
901,-0.24227199,0.6472523,-0.42668605,4.1904705640043565,0.034008545525683595,0.26307897206827335,0.08310739603283651
83,-0.30654183,0.65334165,-0.43495545,4.190505068343097,0.0164900578015044,0.3273488120682734,0.08290429439188733
58,-0.25518352,0.94861156,0.29983616,4.194235133584995,0.3080468451873024,0.27599050206827336,0.08358861825448737
1417,0.16478325,0.49970624,0.6069351,4.194667428340978,0.19549825845842247,0.14397626793172666,0.08392773837631748
1473,0.029430792,0.4841333,-0.16266032,4.205431393824378,0.03689899530939655,0.008623809931726668,0.08378565758155336
710,-0.02193322,0.48754737,0.043207046,4.2268654448333125,0.0042432542545507565,0.042740202068273336,0.0835460720293636
1263,-0.3646543,0.560508,-0.70462924,4.228406643828622,0.11558295982800364,0.38546128206827335,0.08364227889962979
956,0.14812772,0.65622944,-0.15725836,4.238946834242972,0.0932606578577664,0.12732073793172666,0.0836710764414206
560,-0.3066939,0.5925592,-0.7135602,4.240316101705141,0.16554018607568996,0.3275008820682733,0.08391546184331394
1061,0.2518443,0.6593392,0.31672153,4.251686719172056,0.004209054972472894,0.2310373179317267,0.08367824039429358
401,-0.65266067,0.5847253,-1.2594382,4.266130419093141,0.36817897091290075,0.6734676520682734,0.08452245621185622
529,-0.08892045,0.43884414,-0.162726,4.266461146713946,0.005447259210802502,0.10972743206827333,0.08428850592487086
203,0.029016234,0.7494577,-0.056790467,4.2784399825515225,0.007362789936503401,0.008209251931726665,0.08406158640868099
1276,-0.43774825,0.5043288,-0.1202689,4.280285853512019,0.10079313767642249,0.4585552320682733,0.0841107968535861
1108,0.21259508,0.5507906,-0.1019927,4.287849664596055,0.09896547132532839,0.19178809793172666,0.08415435894881115
1184,-0.40579236,0.6030892,-0.07598726,4.2896215989683775,0.10877140398601001,0.4265993420682733,0.08422633861266263
285,-0.14508015,0.49414474,-0.31493846,4.308855027966375,0.028851845476056095,0.16588713206827332,0.08406489694171042
389,0.29296038,0.642574,0.45623672,4.310986251413245,0.026659163203795588,0.27215339793172666,0.08389801980875136
1319,0.45395356,0.5278666,0.4032156,4.313532893761819,0.002574340584961597,0.4331465779317266,0.08366229899940704
126,-0.39540315,0.5650416,-0.5265313,4.326985114213096,0.017194591722422513,0.4162101320682733,0.08347019579918454
1180,0.27129987,0.6051761,0.2659073,4.335172700304343,2.9079811204899844e-05,0.25049288793172664,0.08322973148797999
45,0.0962132,0.5053291,0.07162068,4.338406738010522,0.0006047920399503996,0.07540621793172667,0.08299230350106036
190,-0.039876044,0.5815932,-0.54269767,4.34854360847491,0.2528295875732839,0.06068302606827333,0.08347894328350226
1308,0.2367135,0.9093952,0.49371222,4.351705905132729,0.0660483420816384,0.21590651793172666,0.08342914156578266
1429,-0.439785,0.5698018,-0.5438854,4.356707790994879,0.010836893280159996,0.46059198206827334,0.0832223260436014
446,0.11007218,0.68348044,-0.13049486,4.37514230480978,0.05787250073436161,0.08926519793172667,0.08315030949442742
551,0.15018982,0.40164554,-0.12511767,4.378190323489489,0.07579421405010009,0.12938283793172667,0.08312947069713471
1003,0.413248,0.68261117,-0.279855,4.387462589336284,0.480391768609,0.3924410179317267,0.08425168057824167
119,-0.33529544,0.48101273,-0.34517482,4.389358894591827,9.760214918439986e-05,0.35610242206827336,0.08401462683618799
1332,0.029777631,0.45019647,-0.11043804,4.407322897924089,0.019660434393980238,0.008970648931726666,0.08383385663269864
1312,-0.62243325,0.4031736,-0.409598,4.413871628624858,0.045298843642562515,0.6432402320682734,0.08372591541984112
695,-0.59857345,0.5960481,-0.92379934,4.4157130819509565,0.1057718795262921,0.6193804320682733,0.0837874963251664
568,0.010312632,0.4790726,-0.61929107,4.416842887028695,0.3964008215721049,0.010494350068273333,0.08465828553198239
781,-0.45197177,0.47643492,-1.0651786,4.423487555914559,0.37602261635864903,0.47277875206827336,0.08546763089538979
200,-0.14053641,0.45305207,-0.59231377,4.433630864032738,0.20410278300856957,0.16134339206827333,0.08579626012562021
539,-0.9197545,0.71759546,-1.1885597,4.442856110803232,0.07225623554704004,0.9405614820682734,0.08575885674280645
406,-0.076815434,0.49057627,-0.013849467,4.449029885873752,0.003964713000245089,0.09762241606827333,0.08553352852312997
778,0.07031712,0.55190516,1.0713727,4.449092335082771,1.0021122742491364,0.049510137931726664,0.08805160200039923
861,-0.019625641,0.55527735,0.34925684,4.46479194442998,0.13607428478871536,0.04043262306827333,0.08818317099433981
903,0.31499127,0.5482232,0.7487014,4.473400398598489,0.18810447686461687,0.2941842879317267,0.08845618002677226
1384,-0.6681349,0.52562106,-0.6265133,4.478957449514451,0.0017323575865599938,0.6889418820682733,0.08821987533347468
198,-0.014370069,0.63205296,-0.11973423,4.4913378829045385,0.01110160642323392,0.03517705106827333,0.08801031482013164
1076,-0.12039452,0.67454094,0.100737154,4.499132408424541,0.04889921724604228,0.14120150206827334,0.08790432268578452
838,0.15819837,0.5007563,-0.083758734,4.501459834357835,0.05854324017606682,0.13739138793172667,0.08782496840873122
1479,-0.18505087,0.64582723,-0.0886992,4.511726683767172,0.009283644311788901,0.20585785206827334,0.08761326672652921
749,-0.30961812,0.5778796,-0.9033077,4.525572557269899,0.35246731740057646,0.33042510206827336,0.08832523998102933
994,-0.27743217,0.45429626,-0.092104636,4.52751913303775,0.03434629485852114,0.29823915206827334,0.08818052431045961
914,0.091375686,0.8668349,0.23666292,4.527767995578832,0.021108380363370753,0.07056870393172666,0.08800118702717863
166,0.17194909,0.4701906,-0.23901075,4.542925710373788,0.16888799009282557,0.15114210793172667,0.08821688516868702
1359,-0.043324206,0.54464537,0.557332,4.544686204206192,0.3607878778063145,0.06413118806827334,0.08894180802144667
795,0.074618675,0.7173798,-0.030300813,4.56792980049401,0.011008098962182142,0.05381169293172666,0.08873508730776161
1050,0.36881965,0.5320195,-0.06620236,4.577575341247288,0.1892441491844401,0.3480126679317267,0.08900098429685335
1165,-0.30738303,0.61115766,-0.5704359,4.580227911136286,0.0691968124152369,0.32819001206827336,0.08894873054518682
948,0.5214661,0.78400457,0.15003644,4.591283612349537,0.13795999232771564,0.5006591179317267,0.08907770754987769
620,0.28649276,0.7801734,0.38097695,4.611344216585991,0.008927262159956094,0.26568577793172665,0.08886733892680702
470,0.16798553,0.53710026,-0.3400776,4.626872802257778,0.2581281440653969,0.14717854793172666,0.08931043003973527
1347,0.67537713,0.4260491,0.5898611,4.639644634328974,0.007312991386960894,0.6545701479317266,0.08909633751061576
262,-0.56860465,0.69772553,-0.17616135,4.65816623292138,0.15401174371489004,0.5894116320682734,0.08926538804760605
1459,-0.41472572,0.5047312,-0.39371088,4.660716814506305,0.00044162350022560143,0.4355327020682733,0.0890346769708596
1002,-0.05144403,0.7243266,-0.36338678,4.665192315921125,0.09730827927756253,0.07225101206827333,0.0890561111737267
405,0.05730567,0.75034684,-0.059013642,4.6696029457647095,0.013530182344153346,0.03649868793172667,0.0888609537348906
433,0.48965532,0.7556215,0.62762916,4.699581468435139,0.019036780524345605,0.46884833793172664,0.08868099452558507
276,0.2828445,0.75925004,0.006342875,4.719468385522691,0.0764531486276406,0.2620375179317267,0.08864956047443355
680,0.3398722,0.44320333,0.6001431,4.723617799567353,0.06774094138681001,0.3190652179317267,0.08859594863061913
1407,0.06357275,0.9772716,0.17681526,4.729404230124304,0.012823866071100101,0.042765767931726664,0.08840215813813955
791,-0.31871468,0.86649287,0.95441663,4.734964566374929,1.6208633325023158,0.3395216620682733,0.09231149786866041
234,0.3498683,0.7672891,0.16709217,4.749646592906742,0.0334071136977769,0.32906131793172666,0.0921616139394724
1093,0.6801224,0.64399534,0.422142,4.750648173859377,0.06655388678416,0.6593154179317267,0.09209661970811375
105,-0.1903254,0.625258,-0.041156054,4.755205970578169,0.02225149378606772,0.21113238206827334,0.09191979660451363
700,-0.43203855,0.5121574,-0.136869,4.759445105234082,0.0871250632472025,0.4528455320682734,0.09190768869199517
1475,-0.0017393678,0.4096296,0.46681705,4.769914595238371,0.21954511666156817,0.022546349868273332,0.0922291935483417
96,-0.19694898,0.5304209,0.24251802,4.772178767080011,0.193131244089,0.21775596206827333,0.09248271628839362
1277,0.44341332,0.42065588,1.2640891,4.777624690287769,0.6735087358786085,0.42260633793172664,0.09393892185127635
1139,0.17939577,1.0599968,-0.8529026,4.780941870232256,1.0656399247046566,0.15858878793172668,0.0963681743584098
207,-0.0225746,0.6005619,-0.27506357,4.808543836027214,0.0637506799716609,0.04338158206827333,0.09628683397340544
881,0.13109678,0.4166592,0.8806125,4.811546741361403,0.5617738145271184,0.11028979793172666,0.09744476178572811
172,0.45831403,0.5240304,1.225643,4.81265911600306,0.5887937482012611,0.4375070479317267,0.09866399003986095
942,0.12154576,0.59416324,0.2027822,4.822491570747552,0.006599359183873599,0.10073877793172667,0.09843610729021743
613,-0.12925896,0.7194285,-0.22432345,4.833286735379127,0.0090372572589601,0.15006594206827334,0.09821536938890568
848,-0.74447197,0.5485416,-0.93824196,4.845894489202719,0.03754680902460012,0.7652789520682733,0.09806593943726945
144,-0.011576474,0.45236465,-0.06022604,4.859849589427695,0.0023667802719883565,0.032383456068273336,0.09783080636806729
1305,-0.30862957,0.5771005,-0.042077877,4.8730486365432135,0.07104980504116627,0.3294365520682734,0.09776516665893271
1414,0.3728258,0.58232194,-0.06267912,4.882889255796346,0.18966453534420638,0.3520188179317266,0.09798985949190406
961,0.22399177,0.6038535,0.09750205,4.891579336026172,0.0159996492656784,0.20318478793172667,0.09778988336940107
910,0.11458781,0.50672126,-0.35043293,4.899351162202676,0.21624428863014758,0.09378082793172667,0.09807809360117904
215,0.28997955,0.5294732,-0.40955493,4.921242881631061,0.4893484887088703,0.2691725679317266,0.09902777902619772
1367,-0.6136512,0.4347267,-0.30474785,4.922992904318878,0.09542127964122248,0.6344581820682733,0.0990190465821663
1013,-0.071070164,0.89538705,-0.01119049,4.924275214643253,0.003585575358346277,0.09187714606827334,0.09878853095119088
1387,0.048037842,0.60121953,-0.37289336,4.934800861670563,0.1771830768171648,0.027230859931726664,0.09897743347134985
985,-0.0380188,0.56091565,-0.36567488,4.946907869886847,0.10735850676096638,0.05882578206827333,0.0989975802821422
473,0.14261901,0.8104851,0.12651327,4.947054192066915,0.0002593948609475993,0.12181202793172666,0.09876079806290672
1412,0.37458473,0.60452336,0.51244634,4.950648420078604,0.019005823511792107,0.35377774793172667,0.09856999668838252
683,-0.1252903,0.72504777,-1.2058791,4.95153478360887,1.1676721546854398,0.14609728206827333,0.10112155315138266
1408,-0.26462263,0.5386283,-0.59659386,4.960895960803988,0.1102048975477129,0.28542961206827333,0.1011431801618501
792,-0.08730174,0.58675325,-1.1184245,4.968430461888053,1.0632141461900175,0.10810872206827334,0.10342838435669137
7,0.2963344,0.52548665,-0.075675026,4.970131738648951,0.13839101303284945,0.27552741793172664,0.10351123418767753
697,-0.012174068,0.86716175,-0.5575187,4.971118676880566,0.2974007676512155,0.03298105006827333,0.1039696018790807
609,0.16399041,0.5371334,-0.3288725,4.975640272486232,0.24291384805366814,0.14318342793172667,0.10429730057288869
887,-0.22772041,1.0976027,-0.5403845,4.978326565528818,0.09775883317552814,0.24852739206827335,0.10428191594371843
359,-0.06665583,0.69631785,0.012726278,4.994987086422674,0.006301519070523665,0.08746281206827333,0.10405191501209121
1248,0.52898663,0.61188394,0.28574312,5.002417730104222,0.0591674051571201,0.5081796479317267,0.1039467990639531
1256,0.31012493,0.83086497,0.52145463,5.006967212696639,0.044660242102090006,0.2893179479317267,0.10380827907105156
1482,0.40081164,0.46704912,0.59869486,5.021480696635446,0.03915776875756841,0.38000465793172666,0.10365757858081033
707,-0.21166801,0.43549845,-0.5774769,5.039556964209771,0.13381614400303204,0.23247499206827332,0.10372771477946667
642,0.28712547,0.78882337,-0.6235974,5.041890918159202,0.8294161459410369,0.26631848793172663,0.10541144663831023
968,-0.3831692,0.67208475,-0.356605,5.044991724763904,0.0007056567216399991,0.40397618206827335,0.10516907212461424
975,-0.66145575,0.4860808,-0.91968685,5.0595132159955,0.06668330100720997,0.6822627320682734,0.10508019043612138
323,0.23404944,0.60448676,0.18379141,5.072305626422016,0.002525869579480901,0.21324245793172666,0.10484389015764986
1405,0.16946158,0.5234153,-0.62956524,5.074984901198431,0.6384438590793124,0.14865459793172667,0.10607055675287207
939,0.49347508,0.46820837,0.39560157,5.076929675997088,0.0095792239597201,0.4726680979317267,0.10584924635655749
1217,0.15763949,0.65227604,-0.6766145,5.091120789851982,0.6959797198309201,0.13683250793172666,0.10719965933933635
1463,-0.7445797,1.1026825,-0.05582782,5.091155121416026,0.4743791522035344,0.7653866820682733,0.10803796868377516
1073,-0.13857494,0.66167164,-0.05846475,5.094228472884602,0.0064176425418361,0.15938192206827334,0.1078064873030418
763,-0.1434201,0.545164,-0.22377175,5.098637500910411,0.0064563876577225,0.16422708206827333,0.10757614616748426
689,-0.5136094,0.62260497,-0.7966469,5.103323597506698,0.08011022640625003,0.5344163820682734,0.10751386517029325
522,1.1891197,1.3413665,1.0249426,5.1081538444942645,0.026954120164410025,1.1683127179317268,0.10733160330376411
661,0.78654593,0.5828317,0.9944393,5.112044278127402,0.04321965328995693,0.7657389479317266,0.10718688106896997
63,-0.3055973,0.604619,-1.1077881,5.119926249516731,0.64351007960464,0.3264042820682733,0.10839481620080706
660,0.19621423,0.47569263,0.45636624,5.125339734474444,0.0676790683070401,0.17540724793172666,0.10830332013812445
106,-0.30342406,0.61072975,0.4323145,5.1327513188863545,0.5413112286708734,0.32423104206827336,0.10927418988819787
616,-0.39593253,0.731067,-0.7916485,5.1388728370555175,0.1565911289130409,0.4167395120682733,0.10938004433791788
1377,0.50580645,1.0306529,0.78158504,5.1405741952839605,0.07605383070238807,0.48499946793172666,0.1093056554681957
100,0.22115543,0.9432566,1.3845267,5.147056743860467,1.3534327118614131,0.20034844793172665,0.11207653978087548
1204,-0.12707618,0.82380277,-1.1187382,5.151917021778422,0.9833935619104802,0.14788316206827334,0.11401279983005239
1323,-0.4289232,0.48854327,-0.64284426,5.153420455862874,0.04576221991152357,0.4497301820682733,0.11386146816726185
722,-0.04751163,0.5848048,-0.16638179,5.157258870292042,0.0141301149384256,0.06831861206827333,0.1136408235804724
378,-0.2210092,0.66018814,-0.05808837,5.158566879076781,0.026543196847888896,0.24181618206827332,0.11344855508878898
1158,-0.12829763,0.4767497,-0.8056754,5.171503461536456,0.45884064329017304,0.14910461206827333,0.11420933061346164
1433,-0.06690528,0.67257255,-0.07814776,5.17613615731263,0.00012639335655039997,0.08771226206827333,0.11395859888322668
649,0.12859848,0.79813176,0.23857911,5.201944521053091,0.012095738975196906,0.10779149793172665,0.11373521541851608
30,-0.3410297,0.50762945,-0.50753826,5.208540058987685,0.02772510055327361,0.36183668206827335,0.11354700947789192
44,-0.4044361,0.7085279,0.8962749,5.246556271267054,1.6918491055209999,0.4252430820682733,0.1169930839234009
1208,-0.28543186,0.36320674,-0.6253254,5.251795179454782,0.11552761853373163,0.30623884206827334,0.11698989118834716
889,-0.17507252,0.5028485,0.31913942,5.278554332764935,0.24424544163856363,0.19587950206827334,0.11726653368932588
194,0.26957962,0.5110177,0.2753631,5.302693019767386,3.3448640910400085e-05,0.2487726379317267,0.11701223198640091
1039,-0.46808827,0.49869096,-0.8745264,5.302925565886899,0.16519195351789695,0.48889525206827333,0.11711651709794095
1462,0.17986695,0.5535718,-0.11327007,5.316417373097111,0.08592931249448038,0.15905996793172666,0.11704915812471532
233,-0.3527429,0.8082679,-0.96035844,5.326773534351311,0.3691966444494917,0.37354988206827333,0.11759257943144977
927,0.03673684,0.7536983,-0.15669067,5.329581754365632,0.0374142016248001,0.015929857931726667,0.11742015281251073
1001,-0.18448852,0.50580627,-1.2742085,5.343390462940135,1.1874896348112007,0.20529550206827332,0.119716439254568
1177,0.30828354,0.44206005,-0.15757005,5.361122963330351,0.21701956731588815,0.28747655793172666,0.1199247971305023
1233,0.42324087,0.6472062,-1.002181,5.36706790129968,2.031827507474297,0.40243388793172663,0.12401005933209161
1142,0.13424519,0.7074508,-0.24391274,5.381561437060235,0.14300342002188488,0.11343820793172665,0.12405055690285877
1327,0.56535697,0.5206775,-0.0626742,5.403594671394568,0.39442315049156884,0.5445499879317266,0.12462581774028154
258,-0.1650353,0.65242106,0.3598288,5.403696663999576,0.2754823234688101,0.18584228206827333,0.12494610756136122
298,0.57039046,0.704541,0.42996782,5.409197117767889,0.019718517824569612,0.5495834779317267,0.12472316775259684
363,-0.44664407,0.94425505,0.2927221,5.412457148102432,0.546662333340469,0.4674510520682733,0.12561521672846973
52,0.87661827,0.7449719,0.7611567,5.41724767957401,0.013331374146864904,0.8558112879317267,0.12537833098462667
1086,-0.3162537,0.5417786,-1.0735722,5.426549670343388,0.57353131044225,0.33706068206827333,0.12632181094137956
252,0.1453174,0.8118272,1.0490888,5.434027930473198,0.81680274345796,0.12451041793172668,0.12777240113574215
983,-0.26091152,0.5579428,-0.47881466,5.442646259470061,0.0474817784218596,0.2817185020682733,0.12760407697910925
624,0.555921,0.58601767,0.72789055,5.448434721834566,0.029573526127202508,0.5351140179317266,0.12739899214469105
1356,0.1334579,0.45169374,-0.32135504,5.450204289072032,0.20685481039144354,0.11265091793172666,0.12756487067965294
1378,0.51873803,0.4720941,0.38384607,5.457789135567435,0.018195840872641592,0.4979310479317266,0.12733701853422166
733,-0.088944554,0.6795319,-0.5422555,5.460656630417869,0.2054908137634149,0.10975153606827333,0.12749950043698505
1254,0.45222175,0.61917776,1.1541806,5.47898595699828,0.4927462270933224,0.4314147679317266,0.1282572737288032
643,-0.18069457,0.57981676,0.09226261,5.4826947405713735,0.07450562211355241,0.20150155206827333,0.12814598666541757
601,-0.1487278,0.51565653,-0.31433275,5.4847502528277285,0.0274249994645025,0.16953478206827333,0.12793788545219253
1336,-0.37168086,0.48263907,-0.62548965,5.512798868114584,0.0644189018812641,0.39248784206827336,0.12780691847575762
1272,0.08710089,0.7288072,-0.21475221,5.515532149384273,0.09111529397960999,0.06629390793172667,0.12773142130601248
635,-0.15018645,0.52174497,0.24806006,5.517270768402264,0.1586002827271801,0.17099343206827333,0.12779480705841734
847,-0.44932538,0.59266305,-0.8091473,5.526933976405357,0.1294718141124864,0.47013236206827336,0.12779824354828223
589,0.03466573,0.8177928,-0.2068599,5.53017805621447,0.05833462994689691,0.013858747931726666,0.12765619116872928
