,y_preds,y_uncertainty,response,noise_feature_test,hetero_noise_test,sq_error,distance_from_mean,cummulative_sq_error
68,-0.4815692,0.39802572,-0.43770972,0.8758975031122934,-0.4901370083083663,0.0019236539858703957,0.4460818188744633,0.0528508450175998
644,0.2998785,0.81242573,0.4411038,0.8765719409705941,0.1878840690241034,0.01994458536009,0.33536588112553667,0.05275969194375628
917,0.2534146,0.5890449,-0.05438437,0.8782204963777436,0.2368543692444804,0.0947402059330609,0.28890198112553667,0.05287566021444496
1028,0.35581186,0.528421,0.16407917,0.8816133000504522,-1.3636951513432451,0.03676142441463609,0.39129924112553666,0.052831268380285706
1250,1.4579761,0.5626323,1.6234251,0.8854186353112149,2.181217815424715,0.027373371600999986,1.4934634811255367,0.05276132910341954
1440,-0.80636424,0.49089158,-0.78288835,0.8869978252342381,-2.472554295351169,0.0005511174112920973,0.7708768588744633,0.052618287427550696
416,0.31029645,0.9905013,0.35494184,0.8878002893242515,0.2258185732660727,0.0019932108482521005,0.3457838311255367,0.05247996754618649
537,-0.67866105,0.4069598,-0.67976063,0.8879712223028593,0.1477661973881187,1.2090761763999755e-06,0.6431736688744634,0.05233697365389764
79,0.33092374,0.46543247,0.27241945,0.8892432575224778,1.4046597014443298,0.0034227519484041017,0.3664111211255367,0.05220405457317619
794,-0.55461925,0.5244635,-0.5450471,0.8893285022054396,0.3904984719625683,9.162605562250003e-05,0.5191318688744634,0.05206282847963267
266,-0.28304803,0.43159515,0.37219,0.8921174531310284,3.1464134054478485,0.42933687595828096,0.24756064887446333,0.05308248806741281
1361,-0.2656932,0.40163493,-0.32422325,0.8927017058207011,2.809745649412384,0.0034257667530025,0.23020581887446334,0.05294864245740092
1045,-0.7987556,0.44937,-0.3485931,0.8980178460786153,2.2958899509497246,0.20264627640625002,0.7632682188744634,0.05335105545188707
337,0.78052765,0.6447359,0.9150711,0.8983129592807078,-0.5443951664391948,0.018101939937902503,0.8160150311255366,0.05325655380171553
1218,0.2784692,0.58050686,0.77518016,0.9032314296112546,3.1129488894578743,0.24672177778412163,0.31395658112553665,0.05377384049685566
224,-0.26653364,0.4254357,-0.12939367,0.9064491278059142,1.0200331215231913,0.018807371371600906,0.23104625887446334,0.053680596579188306
1392,0.22485237,1.0044504,0.24780914,0.9080693665292776,0.3953409083843409,0.0005270132888329007,0.26033975112553664,0.05353923066618204
433,0.28142294,0.64260226,0.50629634,0.9157954744193616,-0.5412135201124474,0.05056804602756,0.3169103211255367,0.053531349539819646
1123,-0.06823146,0.4218173,0.086407945,0.9186727427883318,-0.4644584977573492,0.023913345578754026,0.032744078874463324,0.053452995031986146
850,0.057896297,0.45973167,0.3562715,0.920128232601977,0.412396920029739,0.08902776176529123,0.09338367812553666,0.05354685985186294
1236,-0.7884639,0.76597196,-0.6728478,0.921151682411971,0.0274033215780889,0.01336708257921,0.7529765188744634,0.053441123595882274
745,0.4774151,0.4613609,0.32056114,0.9235694727575072,-0.3864091877150488,0.02460316476768159,0.5129024811255366,0.05336543341523083
1394,0.4019593,0.6914095,0.45976096,0.9241478216325988,-1.5728941499871356,0.0033410318987555972,0.4374466811255367,0.053234479484559435
307,0.8556972,0.45109847,1.1805052,0.9252762428909168,2.6015409627382797,0.105500236864,0.8911845811255367,0.05337094360304361
1176,1.0852375,0.68344164,1.1563318,0.9280826521808708,1.1550576719605383,0.005054399492489992,1.1207248811255368,0.05324511926942238
1372,0.43349516,0.4935806,0.04092951,0.9289259353100106,-3.7613431288059114,0.1541077895599225,0.46898254112553667,0.05350710023121589
1263,-0.5017637,0.46461937,-0.8116939,0.9374014795088113,-0.7223554795044366,0.09605672887203996,0.46627631887446336,0.053617332429767246
1252,-0.6062214,0.39749143,0.0133929765,0.940873819923474,3.226309149792656,0.38392197556548385,0.5707340188744634,0.05447083279962698
1073,-0.057961214,0.4146618,-0.019434756,0.9418137293637804,-0.0850412056821246,0.0014842879660257639,0.022473832874463327,0.054334269539746564
621,0.43361226,0.48677933,0.3443071,0.9437859818357528,-1.5039261169013782,0.007975411602625609,0.4690996411255367,0.05421509509774883
1068,-0.4418257,0.39437407,-0.38088918,0.945453978354452,1.0999271551818364,0.0037132594697103995,0.4063383188744633,0.05408560321152308
1107,0.27138755,0.5037277,0.116770364,0.946459524110354,-1.9064108505975328,0.023906474206558583,0.30687493112553665,0.05400841873836461
637,-0.6960614,0.37364024,-0.6588771,0.9476658835873428,-0.0259425062216779,0.0013826721664900044,0.6605740188744634,0.053874169384864924
618,0.5917557,0.5135926,0.039490487,0.9526865824593542,-5.124690673018629,0.3049968654899353,0.6272430811255366,0.054513158433478336
178,-0.2565593,0.5318792,-0.1890684,0.9537874569809994,3.047376946056866,0.004555021582809999,0.2210719188744633,0.0543863611318269
176,0.34866086,0.40938392,-0.26359808,0.9543440287854604,-2.983568523616804,0.37486100960992363,0.3841482411255367,0.055197689355822074
465,-0.40830523,0.4521804,-0.18569773,0.9562198172210143,1.6555470579276106,0.04955409905625001,0.37281784887446334,0.05518343786516659
635,-0.06565414,0.42979088,-0.421619,0.9568870284939625,-3.476185944546886,0.12671098155481963,0.03016675887446333,0.05536360800040501
1104,-4.113093e-05,0.8982096,0.045373082,0.9574761668651176,-0.2732813923672872,0.0020624507360513795,0.03544625019553667,0.055229685494715686
1038,-0.4212716,0.5992539,-0.028069807,0.9628712363069092,-0.188764225183523,0.15460765001841487,0.38578421887446335,0.05547875307497559
146,0.2477438,0.4410083,0.15418905,0.9668729168463506,-1.127011989775856,0.008752491247562498,0.28323118112553664,0.05536193742040705
28,-0.09502891,0.5084414,0.018022416,0.9676222154670332,0.6308273413304465,0.012780602310358274,0.059541528874463324,0.05525574955230219
1002,0.2539972,0.68339473,-0.2602127,0.9679137648380642,-1.8963558308877528,0.26441182125801,0.28948458112553666,0.055776038287888526
102,-0.24701488,0.39988405,-0.6680313,0.9699050694685863,-3.115482428815645,0.17725482590961641,0.21152749887446332,0.056077474485461055
1273,0.24681436,0.41220373,0.35608318,0.9713586267359784,0.2239302320752626,0.011939675024192398,0.2823017411255367,0.05596822250659652
1382,0.20832957,0.42546386,0.12413976,0.9733153232815404,0.1513869511296363,0.007087924107836098,0.24381695112553667,0.055847530411784765
1079,0.06968938,0.43224952,-0.29450148,0.9751048445240212,-1.1346879207992404,0.1326349825075396,0.10517676112553667,0.05603666206719303
1376,-0.35023376,0.3893348,0.25260282,0.9753649568166338,2.6445376207973528,0.36341194218609635,0.31474637887446333,0.056791883885667
866,-0.19356668,0.4441255,-0.098111,0.9763058841913264,0.1995991946589304,0.009111786844262398,0.15807929887446331,0.056675020902722376
514,-0.19057217,0.42137173,-0.44186798,0.982613027841803,-1.8923243293654612,0.0631495841235561,0.15508478887446334,0.05669085113064618
363,-0.35368693,0.5006389,0.30521682,0.9867085839623496,2.8602758985953014,0.4341541517640625,0.31819954887446333,0.057611493327313044
422,-0.61680496,0.5602339,-0.80111414,0.9913621100230924,-0.9736021979012688,0.03396987383227243,0.5813175788744633,0.05755397113876064
46,-0.059683967,0.40858102,-0.28389373,0.9918510629050794,-1.7134276282583567,0.05027001782451617,0.024196585874463328,0.0575362916404251
736,-0.092128724,0.4726254,0.089234255,0.99353070682559,-0.7439010860415407,0.03289253015175443,0.056641342874463325,0.057476621515755194
634,-0.014094505,0.66609794,0.2608709,0.9942996049947715,1.2219879831411975,0.07560597394681402,0.02139287612553667,0.057520412222110406
1180,0.2725272,0.41208795,0.53443116,0.9985233071047832,3.2887857136370933,0.06859368426368159,0.3080145811255367,0.05754709480534311
390,-0.20393398,0.602013,-0.03660235,1.0008957948545507,0.1024729749301732,0.027999874398456893,0.1684465988744633,0.05747606783321117
1387,0.30391195,0.36276153,0.31301042,1.001314322084544,-1.213106609009414,8.278215634090045e-05,0.33939933112553666,0.05733843405460957
424,0.2134777,0.62766296,0.4650864,1.0049247492953948,2.8070851294108428,0.06330693791569,0.24896508112553667,0.05735271277198057
1138,0.41106364,0.41858894,0.68133813,1.0074414318251432,1.1637574527955483,0.07304829994476009,0.4465510211255367,0.0573901724072378
677,-0.112795964,0.4519558,0.034233093,1.00757263225423,1.5997727826656345,0.021617543602309247,0.07730858287446332,0.057304999481511784
1243,-0.47414973,0.44003692,-0.2831162,1.0097045568659326,0.8891813222203986,0.036493809584260906,0.4386623488744633,0.057255566726411425
1050,0.4940193,0.43994924,0.85996413,1.0126286888306055,3.687109180321258,0.13391561860372894,0.5295066811255367,0.05743722561711597
145,0.6294951,0.6510273,1.0310853,1.02852384528349,3.283837807829137,0.16127468873604,0.6649824811255366,0.05768270425333092
508,-0.20714724,0.409375,-0.18885264,1.029036632088768,-2.064859823213166,0.0003346923891600008,0.17165985887446333,0.05754744950836825
290,-0.051863585,0.46877715,-0.54405046,1.033386706180156,-2.807765341865477,0.24224791992226566,0.016376203874463327,0.05798203885051861
974,-0.050226178,0.5849434,0.046844553,1.0374808177632615,1.4706102891143775,0.00942272681687436,0.014738796874463334,0.05786804985513447
466,-0.28477147,0.6890299,-0.7487562,1.040247561493928,-1.0532451774340266,0.21528182967317286,0.24928408887446335,0.058236700393350015
1428,-0.3385205,0.62884295,-0.3398111,1.0406093055977437,1.6256664937656211,1.6656483599999357e-06,0.3030331188744633,0.05810063722805798
449,-0.5596497,0.4628929,-0.17711495,1.0407370144545802,2.3705925093904856,0.14633283495756252,0.5241623188744634,0.05830630668663491
751,0.35197565,0.47026,0.21012872,1.0424532072111443,-3.8639734818742855,0.020120551550424894,0.38746303112553665,0.05821750260492279
1332,0.3285568,0.5063484,0.0097581595,1.0474860724146176,-0.8244224304776226,0.10163257318464824,0.36404418112553666,0.05831823362714953
348,0.001197096,0.7753841,0.10815977,1.0499491128622696,0.9600255156551049,0.011441013629230277,0.03668447712553667,0.058209721543821015
180,0.97361404,0.37690872,1.1663104,1.05339377841853,1.396068343634176,0.037131887157249605,1.0091014211255367,0.05816104294246635
496,0.24661797,1.0715103,0.22018616,1.057303210741303,0.923794163729675,0.0006986405798761,0.28210535112553664,0.058028641093704626
545,0.7603658,0.5283443,0.911484,1.0597402754369385,0.9504590647584672,0.022836710371239993,0.7958531811255366,0.057947740103538044
859,0.67082715,0.46858773,0.8661596,1.0656001751443565,-0.6256449753604197,0.038154766023002495,0.7063145311255367,0.05790234337399553
1165,-0.49026802,0.49615595,-0.699653,1.065688001125626,-1.4814803240905492,0.043842069849600374,0.45478063887446335,0.0578701688350381
469,0.49570444,0.479425,0.7463937,1.0707374043133404,3.4910577257852693,0.06284510507934761,0.5311918211255366,0.057881527136965746
712,0.32676122,0.44517064,0.40874434,1.073544611166817,2.0050504903484705,0.006721231964934394,0.3622486011255367,0.05776498887917069
851,0.07281385,0.42362967,0.2804778,1.0768266385567429,2.297463331680248,0.04312431612960249,0.10830123112553666,0.05773171462292167
208,0.08382958,0.64850557,0.50280446,1.0779753571107713,0.5793140039840509,0.1755399500710144,0.11931696112553666,0.057998853478813034
1041,0.36031216,0.48735785,0.5016365,1.0812677288332846,0.2694684009370474,0.019972569076435614,0.39579954112553667,0.0579128211611606
1272,-0.045325298,0.39289913,0.7086399,1.0861720803826342,5.51011276241631,0.5684635197951792,0.00983791687446333,0.05906530580818999
382,0.053584706,0.5683545,-0.16220357,1.0901265117694212,-3.148290533495087,0.046564580059052174,0.08907208712553667,0.05903715102046671
626,-0.49434057,0.40425083,-0.2637011,1.099416639458336,1.1473077160641236,0.05319456512188088,0.4588531888744633,0.05902402161395303
131,0.17444053,0.43797,0.32011628,1.0999623997482812,1.7416752048564152,0.02122142413806249,0.2099279111255367,0.058939262426787355
695,-0.8315905,0.4136115,-0.7520663,1.1046550178111472,2.125050688237221,0.006324098385640007,0.7961031188744634,0.05882155512468188
619,0.26752415,0.43553698,0.89725393,1.1057746967098154,2.4595090281793186,0.39655959581884825,0.3030115311255367,0.05957543467980279
908,-0.4809257,0.4485463,0.023699053,1.108622960241627,2.8866858167119425,0.254646141340311,0.44543831887446333,0.06000989059664133
1303,-0.7366021,0.41484,-1.1771666,1.1129477157848606,-2.5385275749837235,0.19409707866025003,0.7011147188744634,0.06030786212567157
935,-0.23449442,0.44649872,-0.016123528,1.1178126734453873,1.739116049209604,0.047685846472875666,0.19900703887446333,0.06027987539473411
563,-0.99028856,0.38070387,-0.91444105,1.1279694604835029,-0.0723183132901207,0.005752844773200101,0.9548011788744634,0.06015924037123514
340,1.2219675,0.43688968,0.8242388,1.1350141124710835,-2.4087372249961314,0.15818811880369005,1.2574548811255368,0.060375639661373014
1061,0.083516985,0.63245904,0.3188877,1.135251889021712,-0.0980237892771252,0.05539937347961123,0.11900436612553666,0.06036467872264667
757,-0.42313558,0.40720683,-0.30897394,1.1400137674041886,1.9675783152051547,0.013032880047489603,0.38764819887446333,0.06026065279149248
837,0.03465658,0.5970397,0.1072723,1.1414063943473218,-0.1514034668456669,0.0052730427911183994,0.07014396112553667,0.06014006592745657
1374,-0.23179442,0.45304206,-0.26239175,1.1421945704754697,-2.6814766959909986,0.0009361966031288986,0.19630703887446332,0.06001051697926329
306,-0.47050413,0.40691787,-0.8230977,1.1444454950851988,-4.749178826086031,0.12432222560534492,0.43501674887446334,0.060150935557049486
84,-0.42746466,0.36321992,-0.6361925,1.1472027183629496,-0.679195509513429,0.04356731119106562,0.3919772788744633,0.060114805656470004
248,-0.56255734,0.5032918,-0.32426608,1.1553720708796476,0.8186321611709523,0.056782724592387604,0.5270699588744634,0.06010756200198287
1202,-0.31927866,0.40051514,-0.040311735,1.155738944628216,0.1584317999358983,0.07782254524395561,0.2837912788744633,0.0601459892975186
558,0.08739509,0.4731105,0.53707296,1.156382076832623,1.4082294558152104,0.20221018676773694,0.12288247112553666,0.060453487560441145
550,1.0443583,0.44750258,0.8719989,1.1569042677303685,-0.9878115544885212,0.029707762768360017,1.0798456811255368,0.060387082107326503
30,-0.5618628,0.39928323,-0.54018855,1.1576521457405355,0.5742863948898864,0.00046977311306250027,0.5263754188744634,0.06025794997587335
1301,-0.2678686,0.4617117,-0.1154602,1.161269803514834,0.268363774645307,0.02322832039056,0.23238121887446334,0.06017831636386193
965,0.09400165,0.48070613,0.27585945,1.162233402750659,0.0638706177911972,0.03307225942084001,0.12948903112553667,0.06012014885969236
1399,0.1562873,0.44973353,0.4628864,1.1639828301102213,3.337323552030048,0.09400300812081001,0.19177468112553667,0.06019270316217869
4,-0.11744347,0.3911167,0.48436648,1.16746407820169,1.950296003012546,0.36217521591900254,0.08195608887446332,0.06083796494157361
1179,-0.2760046,0.46822298,-0.27587146,1.1725228109685897,0.1000760264784918,1.7726259599993624e-08,0.2405172188744633,0.06070824650401431
946,0.18648645,0.44229275,0.19066487,1.175272011753716,-1.3656183741176038,1.7459193696399903e-05,0.22197383112553667,0.060579117169311504
1124,-0.01599589,0.4267469,0.67900205,1.1771656361546088,1.0099230358766167,0.48302213660424365,0.01949149112553667,0.061476023792315614
235,-0.14970034,0.43244356,-0.0808478,1.179271662864591,1.0565560537940248,0.004740672264451598,0.11421295887446331,0.06135582177636675
1305,-0.69218,0.61571443,-0.5242306,1.181766756624479,-2.365682783130302,0.02820700096036001,0.6566926188744634,0.06128573970275997
206,-0.8422238,0.5831965,-0.587814,1.1847399710329352,-0.7674165966471411,0.06472434633604,0.8067364188744633,0.061292994147133975
1049,0.32534957,0.60813266,0.3981856,1.1867492354363511,1.050455275044617,0.0053050872661609,0.36083695112553665,0.06117512486948982
1386,-0.12263055,0.50377035,0.44374597,1.187292085667643,2.571183106263528,0.32078236240731034,0.08714316887446333,0.061720518225661714
673,-0.79334337,0.5816442,-1.3270363,1.187420797534862,-4.80834691315904,0.284828143531985,0.7578559888744634,0.062188249096324866
448,-0.3345874,0.44928107,-0.25354394,1.1925621288644612,1.091576704839213,0.006568042408771593,0.2991000188744633,0.06207188883128815
582,0.77033025,0.48424366,1.0215545,1.19336247124016,1.8438398702293823,0.06311362378806247,0.8058176311255366,0.06207406364330646
1304,0.28742877,0.43717083,0.12640685,1.1945324479693276,-1.6306146813326028,0.025928058720486404,0.3229161511255367,0.06199875946638392
1092,-0.7166595,0.6731866,-1.1659654,1.196807443174989,-2.568146876541089,0.20187579177480994,0.6811721188744634,0.06228956410735778
454,0.17596292,0.43624443,-0.2955757,1.1994021623581237,-2.231171006523682,0.22234867015150442,0.21145030112553667,0.06262163694147427
698,0.8594841,0.4662518,1.1477296,1.2019054347941058,2.422900807243035,0.08308546827024996,0.8949714811255366,0.06266400512227918
1241,0.31511748,0.54861635,0.8467605,1.2044192212150509,6.551156355646382,0.28264430071472035,0.3506048611255367,0.06311850986523879
334,0.12916861,0.50653136,-0.30154333,1.2120370073115032,-1.0145477484103504,0.1855127752585636,0.16465599112553667,0.06337086917532811
58,-0.11183448,0.46271715,0.12360237,1.2122752750358812,1.5940027498015017,0.055430510337922505,0.07634709887446334,0.06335453098841987
130,-0.13367343,0.50697124,0.054255903,1.213498629422943,2.046235966411599,0.03531743420182489,0.09818604887446333,0.06329695994779032
985,-0.1938571,0.43751928,0.1433255,1.2149658143892628,0.5863319264620982,0.11369210574276,0.15836971887446333,0.06340022868917344
431,0.1460405,0.5132468,-0.13919872,1.2182613563364029,0.0311387234805103,0.08136141262620841,0.18152788112553667,0.06343695912667249
993,0.027422119,0.47316292,0.1490362,1.218535017621876,-1.08863377622635,0.014789984697474563,0.06290950012553667,0.06333767958702108
41,0.45179075,0.41632885,0.7908719,1.2202279298986551,1.740425129342129,0.11497602628532246,0.4872781311255367,0.06344284933589746
56,-0.06644642,0.6071503,0.26258934,1.2216211289947263,0.8011984611684089,0.1082645313587776,0.030959038874463336,0.06353395031561876
1429,-0.638489,1.1509409,-0.9077341,1.2219450219750332,-5.281979396686183,0.07249292387401,0.6030016188744634,0.06355212267577776
42,-0.032350633,0.55791247,0.05966351,1.2232879730580697,0.3220124425603329,0.008466602512024447,0.003136748125536673,0.0634406135256487
414,0.31986135,0.50113845,0.30199766,1.2275803612764604,1.0047381737474592,0.00031911142041609957,0.35534873112553667,0.06331309533957753
1159,0.036464307,0.54050785,0.14149646,1.2303444527573542,-0.2960570301008691,0.011031753163815407,0.07195168812553668,0.06320768940777156
1384,-1.0930871,0.5425249,-0.8347535,1.2333731729935054,1.7482621329994212,0.06673624888895997,1.0575997188744632,0.06321478912503753
361,0.08580908,0.82492214,-0.01853641,1.2384557889049397,-0.3322176448047353,0.0108879812833401,0.12129646112553666,0.06310971521370883
111,-0.9834673,0.5673495,-1.3267365,1.240446735769709,-0.189803029955464,0.11783374366863995,0.9479799188744634,0.06321938260540207
1450,-0.25641826,0.63502187,0.12197746,1.2447397446436732,2.353773191058151,0.1431833209143184,0.22093087887446333,0.0633793104820199
716,0.52662873,0.47090665,0.772242,1.2458198783349823,2.91263943804313,0.060325878400092896,0.5621161111255366,0.06337321580720567
407,0.73676485,0.5244535,0.94132173,1.2517387588069302,1.5886659599534936,0.041843517155334374,0.7722522311255366,0.06333032796128561
1000,-0.8387226,0.50028247,-0.3286654,1.2520863426132536,1.9953230782080096,0.26015834727184,0.8032352188744634,0.06372163615076983
1411,-0.51390135,0.53770375,-0.32849565,1.2558511273701902,2.303654204621417,0.03437527359249002,0.47841396887446336,0.06366340924093196
562,-0.055674527,0.63070685,-0.5700351,1.2564288825852217,-3.8008509655336815,0.26456679905688835,0.02018714587446333,0.06406123773561702
1237,0.38245302,0.7880935,0.08428477,1.2568638316340173,-0.0492714734659584,0.08890430530806248,0.41794040112553665,0.06411033470710406
1072,0.070764095,0.48266143,0.49754044,1.2585442452386355,3.727611811095691,0.18213804865155897,0.10625147612553668,0.06434313098707341
628,0.7498891,0.62489986,0.717034,1.2629173627895125,-0.057672781207555,0.0010794575960100018,0.7853764811255366,0.06421859619693353
83,-0.37001857,0.3926475,-0.34130922,1.2713102147305062,3.2729278132242734,0.0008242267774224981,0.3345311888744633,0.06409404930219971
528,-0.33977297,0.45791042,0.19239943,1.274805914711075,3.688958114216668,0.28320746332176,0.30428558887446333,0.06452368344733611
59,-0.11584157,0.4767943,-0.50997245,1.2788107494695176,-1.845579561560768,0.15533915056957442,0.08035418887446333,0.06470140451802542
569,0.16818373,0.40220943,0.061599135,1.279377648453485,-0.5941186370513364,0.011360275891314026,0.20367111112553668,0.06459722262617637
132,1.1151333,0.5308466,1.0013765,1.280513640214622,-0.5654759331198846,0.012940609546240048,1.1506206811255368,0.06449652747397377
1395,0.84422857,0.5258084,1.3940502,1.2814116539183646,6.326089409883788,0.3023038248158568,0.8797159511255366,0.06495918758553386
49,-0.048569817,0.42716953,-0.30504814,1.283506757889807,-3.197676051952516,0.06578113016889234,0.013082435874463332,0.06496078359055009
921,-0.7524243,0.43795767,-0.71618503,1.2873741191591204,-0.8880606748080841,0.0013132846901329034,0.7169369188744634,0.06483743572446402
1085,-0.24019548,0.52099687,-0.40409285,1.28765929444477,-0.6144846366317335,0.026862347892916905,0.2047080988744633,0.0647639829433585
777,0.3080558,0.457959,0.46475402,1.2931173656669734,0.7733611800394151,0.0245543321511684,0.34354318112553667,0.06468635813487937
1189,-0.20242132,0.46263343,0.2657967,1.2940120571634437,2.609318994011325,0.2192281142527204,0.1669339388744633,0.06498412645109872
964,-0.32825044,0.50714254,-0.5853557,1.2955556958745569,-5.021428322027309,0.06610311471966764,0.2927630588744633,0.0649862783516152
171,-0.54722846,0.44237572,-0.93106383,1.3023059680167108,0.4180437291559239,0.1473295912630369,0.5117410788744634,0.06514432693685786
711,0.5993276,0.541725,0.89719826,1.3024692237782864,3.0331164677225506,0.08872693008883564,0.6348149811255366,0.06518950433753215
1291,0.60234237,0.45182133,0.8206945,1.3036610931971178,-0.9041846894447088,0.04767765267553689,0.6378297511255366,0.06515602087355128
885,-0.38981447,0.46757507,-0.16362743,1.304835500024928,0.6789898811465466,0.05116057706396161,0.35432708887446335,0.06512931201131923
1060,-0.24597943,0.4378542,-0.19729157,1.3065830754751748,0.0840687092974458,0.0023705077113795998,0.21049204887446332,0.06500977143170031
63,-0.75006354,0.710467,-0.74384195,1.3070227114724176,-0.4001707022650979,3.870818212809999e-05,0.7145761588744634,0.06488625230004713
572,0.09465778,0.4122027,0.19829114,1.3075127363239365,0.319598342791557,0.010739873304889602,0.13014516112553667,0.06478350774787417
611,0.51757747,0.58705527,0.047042124,1.3152708279901602,-3.867011319785475,0.22140351183533968,0.5530648511255366,0.06508013654349437
159,-1.1512388,0.33987582,-0.07341206,1.316932204733688,8.755234683395345,1.1617104814590273,1.1157514188744633,0.06715316177017779
785,-0.25959226,1.2016448,0.48538104,1.3189603381485706,4.633939577088648,0.5549852177128901,0.22410487887446334,0.06807359961157913
408,0.9275528,0.4613355,1.6255938,1.3191312446487689,1.801819987891338,0.48726123768100016,0.9630401811255366,0.06886303019174753
955,-0.39410385,0.93460506,0.23377176,1.3232873940179763,4.159170626132943,0.39422778163287214,0.3586164688744633,0.06947461807039626
387,-0.45017877,0.39999905,-0.91597974,1.3275186577395506,-3.46660246449841,0.21697054365294094,0.41469138887446333,0.06975134588574812
1113,0.2312783,0.47691795,-0.09537519,1.3281032563282815,-4.103017379338108,0.1067025025291801,0.26676568112553667,0.06982054280830137
166,0.40052435,0.5241218,0.57673085,1.333299267336575,1.766608276580524,0.031048730642250014,0.43601173112553665,0.06974807213135548
834,-0.87054247,0.9304394,0.18046805,1.3442837281606752,5.572178148237887,1.1046231131506703,0.8350550888744633,0.07167880914818256
1299,-0.44548285,0.8242011,-0.27833068,1.3485976983623855,1.6590522275075017,0.027939847935708896,0.4099954688744633,0.0715973585686435
898,-0.50938946,0.92449635,-0.24573544,1.3515304799349075,2.933196342847802,0.06951344226216037,0.4739020788744633,0.0715934851182597
331,-0.44668275,0.3983804,-0.6608058,1.3530672550869272,-1.782800707935106,0.04584868054130249,0.41119536887446334,0.07154572110234698
504,-0.28360063,0.48222432,-0.15153974,1.3536805020621192,2.428787734380482,0.017440078667592104,0.24811324887446334,0.07144552546820855
228,0.7523634,0.5901556,1.4792124,1.358657331115698,3.525119944494637,0.5283094688009999,0.7878507811255366,0.07229000595496048
774,-0.70853084,0.48355165,-0.8783175,1.3588207489713766,2.0412455010958888,0.028827509913955593,0.6730434588744634,0.07220981684787374
217,0.17575267,0.88926005,-0.14253354,1.3675052085839143,-3.502018976462704,0.10130611147616411,0.21124005112553668,0.07226340118420577
1020,-0.15100366,0.38621753,-0.20122854,1.3675249686108146,-1.910341031927456,0.0025225385710143998,0.11551627887446334,0.07213520106910798
986,-0.18860309,0.4054034,-0.58892816,1.3683637321584985,-1.2936936257880929,0.16026016167050494,0.15311570887446332,0.0722968982445234
77,-0.48462757,0.41780356,-0.822458,1.376829864143415,-0.6395923646578044,0.11412939943398491,0.44914018887446333,0.0723735145470682
317,-0.61627656,0.9912746,-0.38009563,1.3812343131490774,2.468992506061707,0.05578143169566488,0.5807891788744634,0.0723431816716543
775,-0.3196925,0.56579876,-0.4135478,1.3899807518739455,-0.5119281085299363,0.008808817338090006,0.2842051188744633,0.07222724305060765
520,-0.21486744,0.76589364,0.066106014,1.3919571394304544,-0.1748398934489908,0.07894608185269013,0.17938005887446332,0.07223948137265152
315,-0.7383547,0.898622,-1.0918437,1.3931573441691516,-4.425627431393258,0.12495447312100004,0.7028673188744634,0.07233532681219397
920,0.01663049,0.44472048,0.08959587,1.394381557725225,-0.2224190028151627,0.0053239466785444,0.052117871125536674,0.07221370906240514
829,0.5735105,0.84756655,0.32378918,1.3949329201937843,1.3283111143322248,0.06236073766254241,0.6089978811255367,0.07219585947653583
134,-0.5726726,0.47997642,-0.5828647,1.3995662931100468,-1.543865093744906,0.00010387890241000075,0.5371852188744634,0.07206549423137465
1419,0.17243928,0.7360477,0.4480003,1.4048307312588808,1.7154766145403413,0.07593387574344042,0.20792666112553668,0.07207247686948307
679,0.502295,0.50335985,0.4238603,1.4054076381218998,-1.077602389369487,0.006152002164090004,0.5377823811255367,0.07195370123938327
400,-0.97491235,0.59932804,-1.3842545,1.4145621388190093,-2.6958321118506454,0.16756099576662248,0.9394249688744634,0.07212565680507974
871,-0.99919575,0.46452633,-0.63730174,1.4170463090148224,4.64273032266887,0.13096727447388018,0.9637083688744634,0.07223129705224096
552,0.7490992,0.4516196,0.8172558,1.417816791143058,-2.0565184129137,0.004645322123560002,0.7845865811255366,0.07211017523337235
500,-1.0415059,0.5021953,-0.6875053,1.4184953685057442,2.917779836247588,0.12531642480036,1.0060185188744633,0.07220535635961026
1455,-0.3333677,0.5611431,-0.36372745,1.4263281724887151,0.3064859148779695,0.0009217144200625012,0.2978803188744633,0.07207806414186106
357,-1.5503029,0.51401883,-1.2944802,1.4269334989936808,1.0900794682869908,0.06544525383528998,1.5148155188744632,0.07206624095058375
201,0.06148838,0.37775943,-0.28364825,1.4269696438906576,-3.941328937304244,0.1191192933677569,0.09697576112553667,0.072149965243141
60,-0.23255932,0.4588202,-0.5052198,1.428137433857218,-2.736148815887413,0.07434373735383039,0.19707193887446334,0.07215386181882606
649,0.37178722,0.4852965,-0.29303735,1.4295285330349945,-4.255744439515838,0.44199170887568484,0.40727460112553665,0.07280960268240205
1330,-0.41152963,0.4108785,-0.41979483,1.4314786275506686,-1.1041083173348327,6.831353104000046e-05,0.3760422488744633,0.07268085703788636
445,0.4245211,0.72244924,0.88663083,1.432298873443607,-0.7492828421743687,0.2135454025606729,0.46000848112553666,0.07292973432679589
493,0.6717284,0.4904956,0.55262387,1.4351187369390377,-3.8749901543523433,0.014185889066520897,0.7072157811255366,0.07282612966143384
1360,-0.4748473,0.5047364,-0.85819435,1.4418991437967674,-0.1526330044744621,0.14695496074370248,0.43935991887446335,0.07295663816686038
600,0.33614966,0.44843817,-0.2078985,1.443315471356509,-3.8329036351519217,0.2959884003993856,0.3716370411255367,0.07334860962948345
