,y_preds,y_uncertainty,response,noise_feature_test,hetero_noise_test,sq_error,distance_from_mean,cummulative_sq_error
451,-0.40550444,0.42206755,0.0365252,2.2268002704097145,1.7734884490860656,0.1953902026385296,0.37001705887446334,1.1085019991385667
819,-0.4028996,0.87206155,-1.1742805,2.875802982968464,-2.9363667194860037,0.5950284928848101,0.36741221887446335,1.107143603619377
513,-0.40242952,1.3387249,-0.88618815,6.155118227472379,-5.316288830153914,0.23402241209947686,0.3669421388744633,1.1048398537736779
40,-0.40109488,0.5501825,0.5112534,5.221336080727672,11.377320487024246,0.8323793840189584,0.3656074988744633,1.1041228525374813
1422,-0.397203,1.4044154,0.8600779,9.40342829408632,14.218187406279792,1.5807552615048102,0.3617156188744633,1.1053738562355582
955,-0.39410385,0.93460506,0.23377176,1.3232873940179763,4.159170626132943,0.39422778163287214,0.3586164688744633,1.1035122172968077
426,-0.39329126,0.451564,-0.45240566,0.6742594197230943,0.3414781739927218,0.003494512287360001,0.3578038788744633,1.1006401084064437
906,-0.39289418,1.3294891,-1.0815653,6.78791515872064,-7.03870797490776,0.4742679115220545,0.3574067988744633,1.0990089308103907
554,-0.39266425,0.42979115,-0.83094823,2.419152548942056,-5.667156586130617,0.19209284712464036,0.3571768688744633,1.096653304618999
560,-0.39005035,1.223871,0.69200754,4.483061661427564,9.967383035584,1.170849277311252,0.3545629688744633,1.096845522164834
885,-0.38981447,0.46757507,-0.16362743,1.304835500024928,0.6789898811465466,0.05116057706396161,0.35432708887446335,1.0941434938829195
289,-0.38836077,0.9790198,1.7565422,5.483870871873778,18.261731846632287,4.60060875071482,0.35287338887446335,1.1031807754726926
1227,-0.38691986,0.82360053,-0.15556104,4.131153573029638,1.775885482144531,0.053526903591792394,0.3514324788744633,1.100482436470428
1344,-0.38665873,0.40158573,-0.19160737,1.501276235932559,0.6739393307992378,0.038045033037849604,0.35117134887446333,1.097758238000088
746,-0.38531676,0.9589305,-0.45164832,4.2031728529322185,1.1283413621657017,0.004399875852033602,0.3498293788744633,1.0949619250534177
185,-0.38360333,1.7611443,-6.147956,8.038994249523213,-52.57522573465666,33.22776170413613,0.34811594887446334,1.1769333530612818
162,-0.383443,1.2981168,-0.2818765,6.189341610927329,-1.0753222558809137,0.01031575392225,0.3479556188744633,1.1739648604426074
1408,-0.3793098,0.5423298,-0.79753447,2.181902292074911,-5.839127737582703,0.17491187459660892,0.3438224188744633,1.171429192965841
277,-0.37840477,0.4519358,-0.55727565,0.4477087546823484,-0.4695085144413367,0.031994791711974405,0.3429173888744633,1.1685445489120336
258,-0.376754,0.49844936,-0.2156435,1.779485355362712,1.139601392217937,0.025956593210249998,0.3412666188744633,1.1656592257915745
915,-0.3766865,0.8152686,0.56978863,3.4604874522818942,5.908550920394895,0.895815171708517,0.3411991188744633,1.164979517846781
94,-0.376479,1.0500687,0.18125866,2.4326943688514744,0.9822603327389444,0.3110712973822756,0.34099161887446333,1.162834019805413
76,-0.3763292,0.5065524,-0.044314392,1.6846653333453403,1.8046922776925147,0.11023383273127686,0.3408418188744633,1.1601959240984603
651,-0.37629774,0.56804776,-0.0651304,3.6947356114452887,3.404767287790025,0.09682511348267561,0.3408103588744633,1.1575374970719208
1322,-0.37512025,0.9853166,-1.0072051,4.597248209697285,-4.300176502325471,0.3995312575995225,0.3396328688744633,1.155647207197925
1183,-0.3730902,0.6823946,-0.36312106,0.4433674747897268,0.7928890319706554,9.938375233959975e-05,0.3376028188744633,1.1527727101246772
749,-0.3728488,0.6724232,-0.6957903,2.8882643093792306,-2.9488898734482425,0.10429121242225,0.3373614188744633,1.1501710190633807
83,-0.37001857,0.3926475,-0.34130922,1.2713102147305062,3.2729278132242734,0.0008242267774224981,0.3345311888744633,1.1473261012606928
901,-0.3653652,0.7819851,-1.0060388,2.8699422446332195,-5.408905326059508,0.41046266173695994,0.3298778188744633,1.1455066853606342
531,-0.36329797,0.4627322,-0.9698535,1.6171620400225606,-5.673841257500926,0.367909610973581,0.32781058887446335,1.1435914216306167
1031,-0.3632153,0.41372198,-0.4570994,0.3577365241218641,-1.731155594730159,0.008814224232809994,0.32772791887446334,1.14080327126846
1416,-0.36253318,1.1281285,-0.44640222,3.5046637997590304,-1.9507072583662204,0.007034015870521601,0.32704579887446333,1.1380244250542495
456,-0.3592448,0.5890695,-0.0628934,1.9877782382722893,1.974518761610428,0.08782415228195999,0.3237574188744633,1.1354566982259553
3,-0.35833547,1.060087,-0.14391546,2.0291037519679187,2.523203497793656,0.0459759406884001,0.3228480888744633,1.1327994280856197
316,-0.35718507,0.44109675,-0.081334434,0.0386040736329724,0.1395754885033898,0.07609357338160448,0.3216976888744633,1.1302283676118874
186,-0.35665354,0.5509701,0.2258796,1.6440445884075432,3.310840153438651,0.33934485919825963,0.3211661588744633,1.1283087474458349
488,-0.3563789,0.4328111,-0.37759772,1.6664476247958009,1.6855444633281018,0.00045023832219240117,0.3208915188744633,1.1255778551719278
212,-0.35444874,0.5628394,-0.37026745,0.1708590217570279,-0.1563342236767344,0.0002502315860641004,0.3189613588744633,1.1228596725062614
363,-0.35368693,0.5006389,0.30521682,0.9867085839623496,2.8602758985953014,0.4341541517640625,0.31819954887446333,1.1212001411309789
126,-0.35322163,0.44093388,-0.4989361,0.0810487490333074,0.1558888531766778,0.021232706767380895,0.31773424887446333,1.118555988644528
367,-0.3525518,1.144302,-0.15533537,4.1467407216064185,-2.8907319757770957,0.03889432026194491,0.31706441887446335,1.1159668719337783
1034,-0.35168165,0.5113181,-0.67013776,2.9354386960281014,-3.7443149903786175,0.1014142939963321,0.31619426887446334,1.1135397126564162
196,-0.3515855,0.5103879,-0.55798066,2.131769473662505,-2.9575895946193995,0.042598962071425606,0.3160981188744633,1.1109837681442802
1376,-0.35023376,0.3893348,0.25260282,0.9753649568166338,2.6445376207973528,0.36341194218609635,0.31474637887446333,1.109203835225332
951,-0.34954336,1.4459789,-0.26454505,6.874735367502976,1.56052570644039,0.0072247127028561035,0.31405597887446335,1.1065863076183902
1182,-0.347595,0.56444806,0.34443,2.653986457034459,2.3411740968671464,0.478898600625,0.3121076188744633,1.1050988959904438
843,-0.34680706,0.47291994,-0.3334829,1.9734089979214984,-0.9487097118558748,0.0001775332397055993,0.3113196788744633,1.1024867887498984
1268,-0.34638652,1.8775704,-0.42398885,9.629982774811232,-1.1492787460196063,0.0060221216214289,0.3108991388744633,1.099900787176482
1337,-0.34577027,0.4258988,-0.27653885,0.1546355490344562,0.438087308600251,0.004792989515216398,0.3102828888744633,1.097324062946691
568,-0.3455575,0.6248017,-0.29426923,0.6779303625461975,-0.0956467419946492,0.0026304866395929025,0.31007011887446334,1.094754359715923
530,-0.3448602,0.463356,-0.36483854,0.2067098179478748,0.1987492505859449,0.0003991340691555993,0.30937281887446333,1.0921914669158135
415,-0.34360814,0.42490268,-0.269674,0.1750501528561978,0.3728562097527912,0.005466257057539598,0.30812075887446333,1.0896523893226868
1090,-0.34255934,0.62397486,0.22337928,6.73008721666713,6.635541643346819,0.3202865216075045,0.3070719588744633,1.087858995691649
491,-0.34190133,1.4887418,-2.0388994,6.179999747148363,-15.32452788502793,2.879802449583725,0.3064139488744633,1.0920263060495377
779,-0.3418877,0.5206128,-0.20130795,2.4312215099553858,-1.4460376280997616,0.019762666110062502,0.30640031887446334,1.0895384553768241
460,-0.34055147,0.58308244,-0.5329858,3.2168787081153067,-3.1969294183430303,0.037030971362548876,0.30506408887446335,1.0871020954601245
528,-0.33977297,0.45791042,0.19239943,1.274805914711075,3.688958114216668,0.28320746332176,0.30428558887446333,1.0852455258708904
616,-0.3393743,1.140508,-0.6731669,4.028143850162972,0.2507618071333234,0.11141749981476,0.30388691887446334,1.0830016824928808
527,-0.33911,0.99990565,0.6825281,2.597625011730281,8.368034262910172,1.0437444073716102,0.30362261887446335,1.0829114358834067
1428,-0.3385205,0.62884295,-0.3398111,1.0406093055977437,1.6256664937656211,1.6656483599999357e-06,0.3030331188744633,1.0804276978782805
174,-0.33841988,0.49889654,-0.17474176,2.8013573818006146,1.7266196443869888,0.026790526966734403,0.30293249887446333,1.078016628837293
1120,-0.33512816,0.8778545,0.049325194,3.726611983963852,5.735812450390871,0.14780438140184934,0.29964077887446333,1.075892856582874
448,-0.3345874,0.44928107,-0.25354394,1.1925621288644612,1.091576704839213,0.006568042408771593,0.2991000188744633,1.0734570369606096
1455,-0.3333677,0.5611431,-0.36372745,1.4263281724887151,0.3064859148779695,0.0009217144200625012,0.2978803188744633,1.0710194566821085
97,-0.33070543,0.9695333,0.75427985,6.203634473355034,6.990365119161321,1.1771930578166783,0.29521804887446335,1.0712602131472662
964,-0.32825044,0.50714254,-0.5853557,1.2955556958745569,-5.021428322027309,0.06610311471966764,0.2927630588744633,1.0689861020648508
1466,-0.3251826,0.48630407,-0.4571807,0.0064516962333801,-0.0171728476112067,0.017423498403610002,0.2896952188744633,1.0666123715825455
1441,-0.32228756,1.8600845,-0.61805624,7.397151505836214,-6.185320440827801,0.08747911206894243,0.2868001788744633,1.064407116493551
503,-0.32091722,0.38096678,-0.14110558,0.1047712319829687,-0.0208830551387031,0.0323322258794896,0.2854298388744633,1.0620878470764408
1143,-0.32044235,1.507192,-2.0093768,7.777789202220367,-17.982599867236196,2.8524995763968026,0.2849549688744633,1.06610222315115
775,-0.3196925,0.56579876,-0.4135478,1.3899807518739455,-0.5119281085299363,0.008808817338090006,0.2842051188744633,1.0637369135184587
1202,-0.31927866,0.40051514,-0.040311735,1.155738944628216,0.1584317999358983,0.07782254524395561,0.2837912788744633,1.0615362118035603
812,-0.31754965,0.590527,-0.4729741,1.5631060432401485,-1.807771171565263,0.024156759657802496,0.28206226887446334,1.059225789861142
1001,-0.3154557,0.39827,-1.8082566,4.082781149153334,-14.379824579995912,2.22845452704081,0.27996831887446333,1.0618240759437636
21,-0.31526133,1.0775918,-0.3936542,0.7341775709778693,-1.6279301485099695,0.006145442066836901,0.27977394887446333,1.0594833250925952
1128,-0.31393674,0.99892193,1.1876675,5.193024834654564,12.911589595075332,2.2548152935859775,0.2784493588744633,1.0621278648458992
39,-0.3134312,0.5547704,0.16127895,3.909000344877635,5.969171179469514,0.22534972651302254,0.27794381887446334,1.0602806724875484
945,-0.31230646,0.4554744,-1.2149721,3.1667371794942265,-8.49794466889997,0.8148052576366095,0.27681907887446333,1.0597399777411807
65,-0.31225368,1.8906454,3.4132555,8.684928824093703,33.35851245959258,13.879418650264272,0.2767662988744633,1.08791509570277
700,-0.31133893,0.42872417,-0.5505464,0.4991092312238031,-1.973756484929468,0.05722021370380089,0.27585154887446334,1.0856547999089126
1016,-0.30707568,0.79990864,-0.46801212,4.729786582333145,-0.777451657551663,0.025900537719873586,0.27158829887446334,1.0833358627925251
831,-0.3040229,1.0386795,1.287083,5.165969589796132,15.817096949154074,2.5316179850148104,0.2685355188744633,1.0864980508323117
1014,-0.30300942,1.1447498,-1.3450682,3.71447071611006,-9.476459983791612,1.0858865009750887,0.2675220388744633,1.0864967184796817
202,-0.30166182,0.4189972,-0.24806644,0.0996808454522843,0.1794816762700435,0.002872464757344403,0.26617443887446335,1.0841410135802851
148,-0.3010436,0.5246091,-0.3311562,1.4604463404657062,2.43131575405722,0.0009067686787599993,0.26555621887446335,1.0817912646759436
669,-0.30084154,0.6601161,0.16058,0.0790842581007447,-0.1623694173764861,0.21290983757597162,0.26535415887446334,1.07991056894629
1362,-0.2995304,0.78304183,-0.61107117,5.856380036554237,-3.5424829830046627,0.09705765137219291,0.2640430188744633,1.0777877764677282
1139,-0.2986791,1.692146,-0.0593219,11.045961569069345,-1.8159101270544624,0.05729186919184,0.2631917188744633,1.0755884318399784
133,-0.29597044,1.4633199,-0.98775125,3.6853342176216497,-7.649882234831604,0.47856068908425614,0.2604830588744633,1.0743045012103962
91,-0.2956498,0.39750102,1.3217942,3.38446242779333,13.826098452050978,2.6161250931360005,0.26016241887446334,1.077613129090065
1270,-0.2946854,0.40147257,-0.38115382,0.6347838835102895,-0.436297119212792,0.007476787657296398,0.2591980188744633,1.0753216165816435
1439,-0.2922786,0.7023544,0.49662226,1.8460456840922448,4.715148225662486,0.6223645669087396,0.2567912188744633,1.074353759637898
375,-0.29161787,0.48972493,-0.40823838,0.6393679902013225,0.1245420584742196,0.013600343352660102,0.2561304888744633,1.0720920252748165
1460,-0.29141027,0.43392113,-0.57784337,1.7090583950334377,-0.5960502586368109,0.08204392077560997,0.25592288887446335,1.069985539946095
75,-0.29004386,0.3871225,-0.4520416,2.051430014937512,-1.0809555844113437,0.0262432677651076,0.2545564788744633,1.0677695266293623
502,-0.28871238,0.54035974,-0.8655275,0.5663130456768527,-1.639982263613546,0.3327156826606144,0.2532249988744633,1.0662122091633268
1457,-0.28850746,0.55441993,-0.7134699,2.832449893324989,-6.957107540970872,0.1805930754107536,0.2530200788744633,1.0643398642716724
1262,-0.2874327,0.42587394,-0.26531762,0.6618739549197183,0.0721797862602548,0.0004890767634064005,0.2519453188744633,1.0620954533275622
114,-0.28656304,0.76435673,0.006599679,2.804198591571141,1.7729055640744924,0.08594437981147297,0.2510756588744633,1.0600403984359492
747,-0.28625083,0.4858541,-1.3913417,2.128889906582,-6.92646604487082,1.2212258309573567,0.25076344887446333,1.0603790232941874
466,-0.28477147,0.6890299,-0.7487562,1.040247561493928,-1.0532451774340266,0.21528182967317286,0.24928408887446335,1.058607331064374
1185,-0.28400457,0.7320278,-0.35233802,1.6469608057538103,-0.1884077949269633,0.004669460388902495,0.24851718887446334,1.0564024401215384
897,-0.28384796,0.8724657,-0.7021646,2.198578210781001,-0.5595149944424499,0.1749888113008896,0.24836057887446333,1.0545623281615788
504,-0.28360063,0.48222432,-0.15153974,1.3536805020621192,2.428787734380482,0.017440078667592104,0.24811324887446334,1.0524016568084662
266,-0.28304803,0.43159515,0.37219,0.8921174531310284,3.1464134054478485,0.42933687595828096,0.24756064887446333,1.0511063038337256
157,-0.28242746,1.2683471,-1.3838023,5.216438182093614,-9.216677224248045,1.2130265381850254,0.24694007887446334,1.0514422379298902
769,-0.28237012,0.50633323,0.02048935,2.8103475437315164,3.8660821842449207,0.09172385856868091,0.24688273887446333,1.0494552433556434
795,-0.28233525,0.89994055,-0.19535251,1.6921324577197736,1.7223213309998533,0.007565997057907596,0.2468478688744633,1.0473025796236233
302,-0.28098947,0.7012695,0.2232262,4.62226153427305,3.829786903615968,0.2542334418735489,0.24550208887446334,1.0456673855251697
674,-0.27949372,1.2076476,-2.465788,12.250108471579082,-25.346557884151096,4.779882678760718,0.24400633887446332,1.0533509560873826
1179,-0.2760046,0.46822298,-0.27587146,1.1725228109685897,0.1000760264784918,1.7726259599993624e-08,0.2405172188744633,1.051188017815594
505,-0.27314863,0.9309245,-0.434586,2.42417944120995,1.2668159013035154,0.02606202443251689,0.23766124887446333,1.0490873497963664
1080,-0.27228907,0.8000704,-0.39921078,5.896784735328597,-3.276351480573283,0.01610912046932409,0.23680168887446335,1.0469749198795422
476,-0.26936427,0.6279771,0.49658376,2.78041239526746,4.243826071167559,0.5866763846608809,0.23387688887446334,1.0460355351137895
1029,-0.2691557,0.9291308,-0.50981295,1.5131125233736482,-2.844507231342817,0.057915911977562524,0.23366831887446332,1.0440230715228809
95,-0.26882157,0.51839924,-0.07005837,2.8073218886420785,1.9496332696386467,0.039506809674240015,0.23333418887446333,1.0419813718036763
1074,-0.2681404,0.5284085,0.26309633,4.4577468504682125,4.785366543380178,0.28221246330109295,0.23265301887446332,1.0404402583990058
1301,-0.2678686,0.4617117,-0.1154602,1.161269803514834,0.268363774645307,0.02322832039056,0.23238121887446334,1.0383811249212558
490,-0.26773563,0.43336987,-0.18546309,0.8590719780731909,0.903329648018812,0.006768770838051601,0.23224824887446333,1.0362970595594718
1109,-0.2676367,2.0872667,-1.4150112,8.97605800783572,-9.567836924803462,1.31646824325025,0.23214931887446333,1.0368619208169128
1464,-0.26732212,0.46093592,-0.6086134,0.0889978112598492,0.1763718842159644,0.11647973780403838,0.23183473887446332,1.0350100451971687
224,-0.26653364,0.4254357,-0.12939367,0.9064491278059142,1.0200331215231913,0.018807371371600906,0.23104625887446334,1.032969477579045
584,-0.26606396,0.46047327,0.06492189,3.300992125521554,2.471286842250376,0.10955163290022248,0.2305765788744633,1.0311189408161616
1361,-0.2656932,0.40163493,-0.32422325,0.8927017058207011,2.809745649412384,0.0034257667530025,0.23020581887446334,1.0290635544680353
1280,-0.2653781,0.7663117,0.16729176,5.012964669094293,6.539670989284261,0.1872032077524196,0.22989071887446333,1.027383194494551
124,-0.26531377,0.70069456,0.14460574,0.1584836241681967,-0.0360354106792359,0.16803400467864013,0.22982638887446333,1.025671343518822
370,-0.2635532,0.6698207,-0.03000919,2.324534960585191,1.4292010377101592,0.054542804606880095,0.2280658188744633,1.0237406704792356
1156,-0.26247248,0.8999409,-0.06284406,0.7307463595266958,-0.742658525947677,0.039851506071696415,0.22698509887446333,1.0217885094387447
1226,-0.26241574,0.93094075,0.11528162,2.8579157288368275,3.462464233273459,0.14265529575096958,0.22692835887446333,1.0200476515898578
1010,-0.26229635,0.43534514,-0.2057608,0.1808791223060114,-0.2015154143212365,0.003196268413802502,0.22680896887446333,1.0180380638760713
862,-0.26216483,0.56415105,-1.2278253,4.120763684900398,-9.716328550905658,0.9325001433206207,0.22667744887446334,1.0178693500288218
1485,-0.26214778,0.41881198,-1.0859936,1.7958189999784877,-3.931640064067375,0.6787219351314722,0.22666039887446332,1.0172017370073703
873,-0.2615003,1.0730493,-1.045913,7.165941042757509,-5.516515933307595,0.6153032839212901,0.22601291887446334,1.0164121526201677
1196,-0.2600252,0.4244858,0.030434031,0.2309871977036772,0.4016141911408616,0.08436656487311138,0.22453781887446334,1.014584612252036
785,-0.25959226,1.2016448,0.48538104,1.3189603381485706,4.633939577088648,0.5549852177128901,0.22410487887446334,1.01368520052104
1201,-0.2591181,0.50851893,0.27505684,2.492846850298184,2.7652293612202614,0.2853428665240036,0.22363071887446334,1.012262656899952
627,-0.2570449,0.38655975,-0.038039304,0.2532857770679642,0.1186464518373864,0.047963451079315225,0.22155751887446334,1.0103829313525434
178,-0.2565593,0.5318792,-0.1890684,0.9537874569809994,3.047376946056866,0.004555021582809999,0.2210719188744633,1.008426067714859
1450,-0.25641826,0.63502187,0.12197746,1.2447397446436732,2.353773191058151,0.1431833209143184,0.22093087887446333,1.006745984711363
1336,-0.2542331,0.66498256,-0.4642245,0.3458413234711666,0.4393181977791546,0.04409638807396,0.2187457188744633,1.0048803847178795
883,-0.2539102,0.42988873,0.7209647,2.855777550376662,6.605202548226307,0.95038107065001,0.2184228188744633,1.0047749701838993
1084,-0.2526681,0.86438686,0.4199578,1.9180317876719997,7.201926995696552,0.45242560135081,0.21718071887446333,1.0037086586610553
678,-0.25103113,0.537507,0.4479498,0.7438684320482003,3.022105766201977,0.488574340503665,0.21554374887446331,1.002716106988305
1313,-0.25098667,1.1642845,-0.18961605,3.159835162356593,2.445296548650455,0.0037663529991844016,0.21549928887446335,1.0007950497690952
467,-0.25058085,1.082958,-0.6203604,7.485373559683801,-3.412153534704572,0.1367369155982025,0.21509346887446334,0.9991365888589784
1022,-0.2505321,0.5864475,-0.26631713,0.4833829324536655,0.8961538463333288,0.00024916717210090103,0.2150447188744633,0.9972230114227967
430,-0.2502751,1.0045145,1.8316606,6.937109128427794,19.705784813954587,4.334456258934489,0.2147877188744633,1.0036039545346735
261,-0.24898589,0.7370781,0.4025336,1.81871542209533,4.930372727848135,0.4244776458498601,0.2134985088744633,1.002498751655504
102,-0.24701488,0.39988405,-0.6680313,0.9699050694685863,-3.115482428815645,0.17725482590961641,0.21152749887446332,1.000926858463607
352,-0.24603713,0.39236966,-0.4432431,0.4237316002508535,-0.5529291129990599,0.038890194603640904,0.21054974887446332,0.9990978914220481
1060,-0.24597943,0.4378542,-0.19729157,1.3065830754751748,0.0840687092974458,0.0023705077113795998,0.21049204887446332,0.9972065681132992
150,-0.24494213,0.54884535,0.009191755,0.8495868316392653,-0.3196755238022724,0.06458403150519322,0.20945474887446333,0.9954402375515414
682,-0.24295431,0.4133646,-0.17809786,0.6314575191172219,-0.2889761488011579,0.004206359106602501,0.20746692887446333,0.9935664495015509
849,-0.24230608,0.54352003,-0.1808495,0.7411258867473021,-0.6717038413577451,0.0037769112252964013,0.20681869887446333,0.9916989220708409
1431,-0.24170336,0.47532585,1.4874654,5.872583365893819,15.37314239901234,2.990024600559938,0.20621597887446333,0.9954622472657357
758,-0.2417013,1.7442696,0.45424503,8.079487863329042,7.71577752893152,0.48434129424046884,0.20621391887446333,0.9945014935946357
377,-0.24093711,0.79666305,-0.8359021,3.4397613301534373,-0.3281366308856747,0.35398333932570014,0.20544972887446333,0.9932997709787466
1085,-0.24019548,0.52099687,-0.40409285,1.28765929444477,-0.6144846366317335,0.026862347892916905,0.2047080988744633,0.9914899630703461
37,-0.23898402,1.2713598,-0.09167876,3.661704058096004,4.318794453322027,0.021698839623667598,0.20349663887446331,0.9896772693816608
425,-0.23884496,0.56949943,-0.24188378,0.4799160812550291,-1.2348867188221917,9.234426992399986e-06,0.20335757887446332,0.9878308737940588
743,-0.23868868,0.6162163,-0.26118314,4.371203524866576,0.6359873400581038,0.0005060007306915997,0.2032012988744633,0.9859922799894715
1476,-0.23834965,1.9018414,-4.869093,9.707127892701015,-44.64720649929704,21.443783973569225,0.20286226887446332,1.0240179151076494
760,-0.23617887,0.40010566,-0.1277514,0.0803843387227821,0.0534084781553879,0.011756516250600906,0.20069148887446334,1.022139879117191
1166,-0.23570913,0.5925068,-0.47137314,0.3725079288009315,-1.5058839518885487,0.05553752560928012,0.2002217488744633,1.0203498747588429
1400,-0.2352981,0.46985263,-0.76510173,5.496334049289402,-4.61841713582883,0.28069188636117687,0.19981071887446333,1.0189826696046882
1306,-0.23526955,0.5106992,-1.1317047,2.5070296848083764,-6.093102233088419,0.8035959781555226,0.19978216887446332,1.0185852771850403
983,-0.23496705,0.7845148,-0.5554067,0.8021582297272236,-0.7199790305203303,0.10268156929212251,0.19947966887446333,1.0168985300250166
935,-0.23449442,0.44649872,-0.016123528,1.1178126734453873,1.739116049209604,0.047685846472875666,0.19900703887446333,1.0151168890626046
1404,-0.23270288,0.44601783,0.26990125,0.4313561302083006,-0.3200957959006911,0.2526109114930568,0.19721549887446332,1.0137177955257797
60,-0.23255932,0.4588202,-0.5052198,1.428137433857218,-2.736148815887413,0.07434373735383039,0.19707193887446334,1.0119973302177725
1374,-0.23179442,0.45304206,-0.26239175,1.1421945704754697,-2.6814766959909986,0.0009361966031288986,0.19630703887446332,1.0101489552020235
776,-0.23036695,0.69995475,-0.50016963,1.9431463109192308,1.658340445848736,0.07279348613518244,0.1948795688744633,1.0084384525212446
536,-0.23003766,0.8834533,0.015760222,2.713955225747793,-0.6729408580493197,0.06041659879568592,0.19455027887446333,1.0067116367585387
755,-0.22947207,0.5391392,-0.3510334,1.8282111765101847,-0.5494115915727508,0.014777156951368898,0.19398468887446332,1.0049081195225256
397,-0.22935396,0.7399507,-1.0217464,4.527150869728822,-7.1434555043090855,0.6278857789691538,0.19386657887446332,1.004223868450741
2,-0.22797048,0.45858735,-0.14870426,0.1928448961621607,-0.0994461478829049,0.0062831336330884,0.19248309887446333,1.002416004800709
1359,-0.22668687,0.91321,0.58072275,5.523157052350292,5.9980807832879535,0.6519102944685443,0.19119948887446334,1.0017821789230739
1449,-0.22363815,1.3814467,-1.4503628,3.645810088963208,-12.895356986963591,1.5048533669176225,0.18815076887446333,1.002690249659526
328,-0.22298428,0.51794165,-0.39399588,8.419231675066428,-7.771239419310486,0.029244967334560005,0.18749689887446333,1.0009362941958775
1229,-0.22269818,0.6678902,-0.76943535,3.3086468912325144,-5.283305808251355,0.2989215330596089,0.18721079887446332,0.9996736777190136
1321,-0.22264174,0.43558845,-0.09085947,2.4542145835466385,1.6616058178814193,0.0173665666863529,0.18715435887446333,0.9979101101947181
1131,-0.2214796,1.6354259,-1.3684765,5.852059111292085,-7.569765458676036,1.31560188860961,0.18599221887446332,0.9984794502994043
23,-0.22074905,0.7865085,-0.564279,2.3343278038128235,-2.884159759027912,0.11801282654700249,0.18526166887446333,0.9969043758383088
1296,-0.22067958,0.9224073,-1.032996,3.235568997989108,-5.247934893312578,0.6598579662016164,0.1851921988744633,0.9963025072496717
207,-0.21776107,0.95830184,1.1100626,2.692887169541705,10.691907238748572,1.7631156986122687,0.18227368887446332,0.9976693756834732
378,-0.21756428,1.2615137,0.043596067,7.837848492434326,0.9966970630925882,0.06820472684516042,0.18207689887446332,0.9960155239951488
1492,-0.21683633,0.4987176,0.57674646,8.688360961306714,5.044241057037669,0.6297736445841841,0.18134894887446332,0.99536500555925
99,-0.21486755,0.54837596,0.42993218,1.8554176838052352,2.4335751893453943,0.4157666918080729,0.1793801688744633,0.9943373489745847
520,-0.21486744,0.76589364,0.066106014,1.3919571394304544,-0.1748398934489908,0.07894608185269013,0.17938005887446332,0.9927171874398556
391,-0.21443005,0.5895816,-0.12689415,2.3773551586132884,-0.3054824679156381,0.00766253378881,0.17894266887446333,0.9909768081931223
650,-0.21260175,1.3615811,-2.361057,7.050301768289335,-18.420483414415504,4.615859961252562,0.17711436887446333,0.9973699001738268
406,-0.20865208,0.82484245,0.04578565,0.3802402121324478,0.2676631839258412,0.06473855844755289,0.1731646988744633,0.9957279435862805
508,-0.20714724,0.409375,-0.18885264,1.029036632088768,-2.064859823213166,0.0003346923891600008,0.17165985887446333,0.9939785705613295
1402,-0.20689511,0.958056,-1.0994263,3.1651985507497367,-5.359324396676162,0.796611925122816,0.17140772887446332,0.9936323132886302
764,-0.20608142,1.2099048,-3.4324996,6.183720559472236,-26.450118174609564,10.409774272234513,0.1705940388744633,1.0101229296790784
1346,-0.20596348,0.39260146,-0.5327019,0.2181875679149016,-0.1067743187568253,0.10675799510409638,0.17047609887446333,1.0085436203528984
390,-0.20393398,0.602013,-0.03660235,1.0008957948545507,0.1024729749301732,0.027999874398456893,0.1684465988744633,1.0068323747229604
1189,-0.20242132,0.46263343,0.2657967,1.2940120571634437,2.609318994011325,0.2192281142527204,0.1669339388744633,1.0054602418649983
1437,-0.19786063,0.5524298,-0.4307338,0.2937285864628648,-0.3063661749242319,0.05422991330584889,0.16237324887446333,1.0038059282501128
369,-0.1977233,1.9767392,0.041401025,4.03573693415557,4.533886019057933,0.057180442806705624,0.16223591887446331,1.0021624812267735
962,-0.19752592,2.463178,-2.7325218,13.452698241597744,-22.356424310419385,6.426204111616974,0.16203853887446332,1.0115628999969473
985,-0.1938571,0.43751928,0.1433255,1.2149658143892628,0.5863319264620982,0.11369210574276,0.15836971887446333,1.0100094903183068
866,-0.19356668,0.4441255,-0.098111,0.9763058841913264,0.1995991946589304,0.009111786844262398,0.15807929887446331,1.0082808241637748
1223,-0.19328608,0.55524594,0.17068332,2.6514454847344937,2.008230448257457,0.13247372413636,0.15779869887446332,1.0067708119223482
1053,-0.19322653,0.66483325,-0.67831933,3.790266417885026,-3.293142211556023,0.23531502461183998,0.15773914887446333,1.0054430050595073
232,-0.19235435,1.0566976,-0.29849428,2.0434426923124387,-0.5862182519841295,0.011265684740404899,0.15686696887446333,1.003734796605351
121,-0.1920385,0.39173266,-0.49225515,0.2144163248606664,-0.3313311912629464,0.09013003693722249,0.15655111887446332,1.0021677215458857
1442,-0.19069877,0.6283862,-0.5720045,4.742672515015357,-6.141359717112202,0.14539405973083291,0.1552113888744633,1.0007006433578463
514,-0.19057217,0.42137173,-0.44186798,0.982613027841803,-1.8923243293654612,0.0631495841235561,0.15508478887446334,0.99909799197454
1345,-0.19053864,2.9475346,0.89150834,5.954463072384344,10.953561944381748,1.1708256669271206,0.15505125887446333,0.9993910426143908
